1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
,,,,,,,,,,, 1821,, 5656,,,, 4051, 855,,, 6459,,,,,,, 10518, 9634,, 8010, 1920,, 14183, 13107,,,, 4130, 1440,, 10551,,,,,, 3678, 13380,,,, 4488,,,, 2898,, 8441, 9174,,,,,, 2688,,,, 10226,,,,,,,,, 4338,,, 10686,,,,,,,, 12096, 7726, 6318,,, 5752, 6171, 5365, 13821,,,,, 8823, 15314, 3472, 9577,,, 2939, 2419, 11517, 2255
,,,,,,,,,,, 1822,, 5657,,,, 4052, 856,,, 6460,,,,,,, 10519, 9635,, 8011, 1943,, 14184, 13580,,,, 4131, 1441,, 10552,,,,,, 3696, 13381,,,, 4489,,,, 2899,, 8442, 9194,,,,,, 2689,,,, 10227,,,,,,,,, 4339,,, 10687,,,,,,,, 12097, 7751, 6319,,, 5776, 6172, 5366, 13822,,,,, 8824, 15335, 3473, 9578,,, 2940, 2442, 11518, 2276
,,,,,,,,,,, 1823,, 5658,,,, 4053, 857,,, 6461,,,,,,, 10520, 9636,, 8012, 1944,, 14185, 13604,,,, 4132, 1442,, 10553,,,,,, 3697, 13382,,,, 4490,,,, 2920,, 8443, 9195,,,,,, 2711,,,, 10246,,,,,,,,, 4340,,, 10688,,,,,,,, 12098, 7752, 6320,,, 5777, 6192, 5367, 13842,,,,, 8825, 15336, 3474, 9579,,, 2962, 2443, 11519, 2277
,,,,,,,,,,, 1824,, 5659,,,, 4054, 858,,, 6462,,,,,,, 10521, 9654,, 8030, 1945,, 14186, 13605,,,, 4133, 1443,, 10554,,,,,, 3698, 13383,,,, 4491,,,, 2921,, 8444, 9196,,,,,, 2712,,,, 10247,,,,,,,,, 4341,,, 10689,,,,,,,, 12099, 7753, 6321,,, , 6193, 5368, 13843,,,,, 8826, 15337, 3496, 9580,,, 15487, 2444, 11520, 2278
,,,,,,,,,,, 1825,, 5660,,,, 4076, 859,,, 6480,,,,,,, 10522, 9655,, 8031, 1946,, 14187, 13606,,,, 4134, 1463,, 10555,,,,,, 3699, 13384,,,, 4492,,,, 2922,, 8445, 9197,,,,,, 2713,,,, 10248,,,,,,,,, 4342,,, 10690,,,,,,,, 12100, 7776, 6322,,,, 6194, 5369, 13844,,,,, 8827, 15338, 3497, 9581,,, , 2465, 11538, 2279
,,,,,,,,,,, 1826,, 5661,,,, 4077, 860,,, 6481,,,,,,, 10523, 9656,, 8032, 1947,, 14204, 13629,,,, 4135, 1464,, 10574,,,,,, 3700, 13385,,,, 4493,,,, 2923,, 8462, 9198,,,,,, 2736,,,, 10249,,,,,,,,, 4361,,, 10691,,,,,,,, 12101, 7777, 6323,,,, 6195, 5370, 13845,,,,, 8828, 15339, 3498, 9582,,,, 2466, 11539, 2280
,,,,,,,,,,, 1827,, 5662,,,, 4078, 876,,, 6482,,,,,,, 10542, 9657,, 8033, 1968,, 14205, 13630,,,, 4136, 1465,, 10575,,,,,, 3701, 13403,,,, 4513,,,, 2924,, 8463, 9199,,,,,, 2738,,,, 10250,,,,,,,,, 4362,,, 10692,,,,,,,, 12120, 7778, 6324,,,, 6196, 5371, 13846,,,,, 8829, 15361, 3499, 9602,,,, 2467, 11540, 2301
,,,,,,,,,,, 1828,, 5663,,,, 4079, 877,,, 6483,,,,,,, 10543, 9658,, 8034, 1969,, 14206, 13631,,,, 4137, 1466,, 10576,,,,,, 3702, 13404,,,, 4514,,,, 2925,, 8464, 9721,,,,,, 3211,,,, 10251,,,,,,,,, 4363,,, 10693,,,,,,,, 12121, 7779, 6342,,,, 6197, 5390, 13847,,,,, 8830, 15362, 3948, 9603,,,, 2468, 11541, 2302
,,,,,,,,,,, 1846,, 5682,,,, 4100, 878,,, 6484,,,,,,, 10544, 9659,, 8035, 1970,, 14207, 13632,,,, 4154, 1467,, 10577,,,,,, 3703, 13405,,,, 4515,,,, 2944,, 8465, 9746,,,,,, 3212,,,, 10252,,,,,,,,, 4364,,, 10708,,,,,,,, 12122, 7801, 6343,,,, 6217, 5391, 13867,,,,, 8848, 15363, 3971, 9604,,,, 2469, 11542, 2303
,,,,,,,,,,, 1847,, 5683,,,, 4101, 879,,, 6485,,,,,,, 10545, 9660,, 8036, 1971,, 14208, 13633,,,, 4155, 1468,, 10578,,,,,, 3720, 13406,,,, 4516,,,, 2945,, 8466, 9747,,,,,, 3235,,,, 10253,,,,,,,,, 4365,,, 10709,,,,,,,, 12123, 7802, 6344,,,, 6218, 5392, 13868,,,,, 8849, , 3972, 9605,,,, 2489, 11543, 2304
,,,,,,,,,,, 1848,, 5684,,,, 4102, 880,,, 6486,,,,,,, 10546, 9661,, 8037, 1972,, 14209, 13634,,,, 4156, 1469,, 10579,,,,,, 3721, 13407,,,, 4517,,,, 2946,, 8467, 9748,,,,,, 3236,,,, 10271,,,,,,,,, 4366,,, 10710,,,,,,,, 12124, 7803, 6345,,,, 6219, 5393, 13869,,,,, 8850,, 3973, 9606,,,, 2490, 11544, 2305
,,,,,,,,,,, 1849,, 5685,,,, 4103, 881,,, 6487,,,,,,, 10547, 9679,, 8055, 1973,, 14210, 13654,,,, 4157, 1489,, 10580,,,,,, 3722, 13408,,,, 4538,,,, 2947,, 8468, 9770,,,,,, 3237,,,, 10272,,,,,,,,, 4367,,, 10711,,,,,,,, 12125, 7804, 6346,,,, 6220, 5394, 13870,,,,, 8851,, 3974, 9628,,,, 2491, 11545, 2306
,,,,,,,,,,, 1850,, 5686,,,, 4125, 882,,, 6505,,,,,,, 10548, 9680,, 8056, 1974,, 14211, 13655,,,, 4158, 1490,, 10599,,,,,, 3723, 13428,,,, 4539,,,, 2948,, 8469, 9771,,,,,, 3238,,,, 10273,,,,,,,,, 4388,,, 10712,,,,,,,, 12126, 8351, 6347,,,, 6221, 5395, 13871,,,,, 8852,, 3995, 9629,,,, 2492, 11563, 2325
,,,,,,,,,,, 1851,, 5687,,,, 4126, 883,,, 6506,,,,,,, 10568, 9681,, 8057, 1975,, 14212, 13656,,,, 4159, 1491,, 10600,,,,,, 3724, 13429,,,, 4540,,,, 2949,, 8487, 9772,,,,,, 3259,,,, 10274,,,,,,,,, 4389,,, 10713,,,,,,,, 12127, 8377, 6348,,,, 6242, 5396, 13872,,,,, 8853,, 3996, 10156,,,, 2493, 11564, 2326
,,,,,,,,,,, 1852,, 5688,,,, 4127, 884,,, 6507,,,,,,, 10569, 9682,, 8058, 1993,, 14229, 13657,,,, 4160, 1492,, 10601,,,,,, 3725, 13430,,,, 4541,,,, 2969,, 8488, 9773,,,,,, 3260,,,, 10275,,,,,,,,, 4813,,, 10714,,,,,,,, 12145, 8403, 6349,,,, 6243, 5415, 13873,,,,, 8854,, 3997, 10157,,,, 2494, 11565, 2327
,,,,,,,,,,, 1853,, 5707,,,, 4128, 902,,, 6508,,,,,,, 10570, 9683,, 8059, 1994,, 14230, 13658,,,, 4161, 1493,, 10602,,,,,, 3726, 13431,,,, 4542,,,, 2970,, 8489, 9774,,,,,, 3261,,,, 10276,,,,,,,,, 4814,,, 10715,,,,,,,, 12146, , 6350,,,, 6244, 5416, 13892,,,,, 8855,, 3998, 10158,,,, 3118, 11566, 2328
,,,,,,,,,,, 1854,, 5708,,,, 4150, 903,,, 6509,,,,,,, 10571, 9684,, 8060, 1995,, 14231, 13659,,,, 4162, 1494,, 10603,,,,,, 3727, 13454,,,, 4563,,,, 2971,, 8490, 9795,,,,,, 3262,,,, 10277,,,,,,,,, 4815,,, 10716,,,,,,,, 12147,, 6366,,,, 6245, 5417, 13893,,,,, 8856,, 3999, 10178,,,, 12341, 11567, 2329
,,,,,,,,,,, 1870,, 5709,,,, 4701, 904,,, 6510,,,,,,, 10572, 9685,, 8061, 1996,, 14232, 13660,,,, 4180, 1515,, 10624,,,,,, 3728, 13905,,,, 4564,,,, 2972,, 8491, 9796,,,,,, 3263,,,, 10278,,,,,,,,, 4837,,, 10717,,,,,,,, 12148,, 6367,,,, 6694, 5418, 13894,,,,, 8874,, 4000, 10179,,,, 12365, 11568, 2330
,,,,,,,,,,, 1871,, 5710,,,, 4702, 905,,, 6511,,,,,,, 10573, 9686,, 8080, 1997,, 14233, 13679,,,, 4181, 1516,, 10625,,,,,, 3745, 13906,,,, 4565,,,, 2973,, 8492, 9797,,,,,, 3284,,,, 10297,,,,,,,,, 4838,,, 10732,,,,,,,, 12149,, 6368,,,, 6695, 5419, 13895,,,,, 8875,, 4020, 10180,,,, 12366, 11569, 2331
,,,,,,,,,,, 1872,, 5711,,,, 4703, 906,,, 6531,,,,,,, 10593, 9704,, 8081, 1998,, 14234, 13680,,,, 4182, 1517,, 11026,,,,,, 3746, 13907,,,, 4566,,,, 2974,, 8493, 9798,,,,,, 3285,,,, 10298,,,,,,,,, 4839,,, 10733,,,,,,,, 12150,, 6369,,,, 6719, 5420, 13896,,,,, 8876,, 4021, 10181,,,, 12389, 11570, 2350
,,,,,,,,,,, 1873,, 5712,,,, , 907,,, 6532,,,,,,, 10594, 9705,, 8085, 1999,, 14235, 13681,,,, 4183, 1518,, 11027,,,,,, 3747, 13908,,,, 4590,,,, 2993,, 8494, 9799,,,,,, 3286,,,, 10299,,,,,,,,, 4840,,, 10734,,,,,,,, 12151,, 6370,,,, 6720, 5421, 13897,,,,, 8877,, 4022, 10182,,,, 12390, 11587, 2351
,,,,,,,,,,, 1874,, 5713,,,,, 908,,, 6533,,,,,,, 10595, 9706,, 8086, 2000,, 14236, 13682,,,, 4184, 1519,, 11028,,,,,, 3748, 13928,,,, 5015,,,, 2994,, 8512, 9820,,,,,, 3287,,,, 10300,,,,,,,,, 4841,,, 10735,,,,,,,, 12152,, 6371,,,, 6721, 5443, 13898,,,,, 8878,, 4023, 10202,,,, 12391, 11588, 2352
,,,,,,,,,,, 1875,, 5732,,,,, 909,,, 6534,,,,,,, 10596, 9707,, 8530, 2018,, 14257, 13683,,,, 4185, 1540,, 11050,,,,,, 3749, 13929,,,, 5016,,,, 2995,, 8513, 9821,,,,,, 3288,,,, 10301,,,,,,,,, 4861,,, 10736,,,,,,,, 12170,, 6372,,,, 6722, 5444, 13917,,,,, 8899,, 4024, 10203,,,, 12414, 11589, 2353
,,,,,,,,,,, 1876,, 5733,,,,, 929,,, 6535,,,,,,, 10597, 9708,, 8531, 2019,, 14258, 13684,,,, 4186, 1541,, 11051,,,,,, 3750, 13930,,,, 5017,,,, 2996,, 8514, 9822,,,,,, 3289,,,, 10302,,,,,,,,, 4862,,, 10737,,,,,,,, 12171,, 6373,,,, 6743, 5445, 13918,,,,, 8900,, 4025, 10204,,,, 12415, 11590, 2354
,,,,,,,,,,, 1877,, 5734,,,,, 930,,, 7032,,,,,,, 10598, 9709,, 8532, 2020,, 14259, 13704,,,, 4187, 1542,, 11052,,,,,, 3771, 13931,,,, 5039,,,, 2997,, 8515, 9823,,,,,, 3310,,,, 10303,,,,,,,,, 4863,,, 10738,,,,,,,, 12172,, 6374,,,, 6744, 5915, 13919,,,,, 8901,, 4045, 10205,,,, 12416, 11591, 2355
,,,,,,,,,,, 1901,, 5735,,,,, 931,,, 7033,,,,,,, 10618, 9710,, 8533, 2021,, 14260, 13705,,,, 4205, 1543,, 11053,,,,,, 3772, 13932,,,, 5040,,,, 2998,, 8516, 9824,,,,,, 3311,,,, 10322,,,,,,,,, 4864,,, 10739,,,,,,,, 12173,, 6375,,,, 6745, 5916, 13920,,,,, 8925,, 4046, 10206,,,, 12440, 11592, 2356
,,,,,,,,,,, 1926,, 5736,,,,, 932,,, 7057,,,,,,, 10619, 9711,, 8534, 2022,, 14729, 13706,,,, 4206, 1566,, 11054,,,,,, 3773, 13933,,,, 5041,,,, 2999,, 8517, 10346,,,,,, 3312,,,, 10323,,,,,,,,, 4865,,, 10758,,,,,,,, 12174,, 6391,,,, 6746, 5917, 13921,,,,, 8926,, 4047, 10228,,,, 12441, 11593, 2375
,,,,,,,,,,, 12525,, 5737,,,,, 933,,, 7058,,,,,,, 10620, 9730,, 8535, 2023,, 14730, 13707,,,, 4207, 1567,, 11074,,,,,, 3774, 13953,,,, 5042,,,, 3018,, 8518, 10371,,,,,, 3313,,,, 10324,,,,,,,,, 4866,,, 10759,,,,,,,, 12175,, 6392,,,, 6747, 5918, 13922,,,,, 8950,, 4048, 10229,,,, 12466, 11594, 2376
,,,,,,,,,,, 12550,, 5738,,,,, 934,,, 7059,,,,,,, 10621, 9731,, 8536, 2024,, 14731, 13708,,,, 4208, 1568,, 11075,,,,,, 3775, 13954,,,, 5063,,,, 3019,, 8537, 10372,,,,,, 3314,,,, 10325,,,,,,,,, 4867,,, 10760,,,,,,,, 12176,, 6393,,,, 6768, 5940, 13923,,,,, 9352,, 4049, 10230,,,, 12939, 11612, 2377
,,,,,,,,,,, 13126,, 5757,,,,, 955,,, 7060,,,,,,, 10622, 9732,, 8555, 2025,, 14732, 13729,,,, 4209, 1591,, 11076,,,,,, 3797, 13955,,,, 5064,,,, 3020,, 8538, 10396,,,,,, 3336,,,, 10326,,,,,,,,, 4886,,, 10761,,,,,,,, 12177,, 6394,,,, 6769, 5941, 13924,,,,, 9376,, 4050, 10803,,,, 12940, 11613, 2378
,,,,,,,,,,, 13149,, 5758,,,,, 956,,, 7061,,,,,,, 10623, 9733,, 8556, 2043,, 14733, 13730,,,, 4210, 1966,, 11077,,,,,, 3798, 13956,,,, 5065,,,, 3021,, 8539, 10397,,,,,, 3337,,,, 10327,,,,,,,,, 4887,,, 10762,,,,,,,, 12195,, 6395,,,, 6770, 5942, 13942,,,,, 9377,, 4071, 10804,,,, 12941, 12066, 2379
,,,,,,,,,,, 13150,, 5759,,,,, 957,,, 7081,,,,,,, 10643, 9734,, 8557, 2044,, 14734, 13731,,,, 4211, 1967,, 11078,,,,,, 3799, 13957,,,, 5066,,,, 3022,, 8540, 10398,,,,,, 3338,,,, 10328,,,,,,,,, 4888,,, 10785,,,,,,,, 12196,, 6396,,,, 6771, 5943, 13943,,,,, 9378,, 4072, 10805,,,, 12942, 12067, 2380
,,,,,,,,,,, 13175,, 5760,,,,, 1382,,, 7082,,,,,,, 10644, 9735,, 8558, 2045,, 14735, 13732,,,, 4231, 1990,, 11079,,,,,, 3800, 13958,,,, 5067,,,, 3023,, 8541, 10399,,,,,, 3886,,,, 10347,,,,,,,,, 4889,,, 10786,,,,,,,, 12197,, 6397,,,, 6772, 5944, 13944,,,,, 9398,, 4073, 10806,,,, 12943, 12087, 2381
,,,,,,,,,,, 13726,, 5761,,,,, 1383,,, 7083,,,,,,, 10645, 9736,, 8559, 2046,, 14736, 14254,,,, 4232, 1991,, 11099,,,,,, 3822, 13959,,,, 5088,,,, 3044,, 8542, 10421,,,,,, 3887,,,, 10348,,,,,,,,, 4890,,, 10787,,,,,,,, 12198,, 6398,,,, 6773, 5945, 13945,,,,, 9399,, 4074, 10827,,,, 12963, 12088, 2400
,,,,,,,,,,, 13749,, 5762,,,,, 1402,,, 7084,,,,,,, 10646, 9755,, 8560, 2047,, 14754, 14255,,,, 4233, 1992,, 11100,,,,,, 3823, 13978,,,, 5089,,,, 3045,, 8543, 10422,,,,,, 3911,,,, 10349,,,,,,,,, 4891,,, 11161,,,,,,,, 12199,, 6399,,,, 6792, 5946, 13946,,,,, 9400,, 4075, 10828,,,, 12964, 12089, 2401
,,,,,,,,,,, 13750,, 5763,,,,, 1403,,, 7085,,,,,,, 10647, 9756,, 8561, 2048,, 14755, 14256,,,, 4234, 2015,, 11101,,,,,, 3824, 13979,,,, 5090,,,, 3046,, 8565, 10423,,,,,, 3912,,,, 10350,,,,,,,,, 4892,,, 11184,,,,,,,, 12200,, 6400,,,, 6793, 5965, 13947,,,,, 9401,, 4096, 10829,,,, 12965, 12090, 2402
,,,,,,,,,,, 13751,, 5784,,,,, 1404,,, 7086,,,,,,, 10668, 9757,, 8562, 2069,, 14756, 14279,,,, 4235, 2016,, 11102,,,,,, 3825, 13980,,,, 5091,,,, 3521,, 8566, 10424,,,,,, 3936,,,, 10351,,,,,,,,, 4911,,, 11185,,,,,,,, 12201,, 6416,,,, 6794, 5966, 13948,,,,, 9402,, 4097, 10853,,,, 12966, 12091, 2403
,,,,,,,,,,, 13774,, 5785,,,,, 1405,,, 7087,,,,,,, 10669, 9758,, 8579, 2070,, 14757, 14280,,,, 4256, 2017,, 11103,,,,,, 3848, 13981,,,, 5092,,,, 3522,, 8567, 10447,,,,,, 3937,,,, 10352,,,,,,,,, 4912,,, 11186,,,,,,,, 12202,, 6417,,,, 6795, 5967, 13949,,,,, 9403,, 4098, 10854,,,, 12967, 12092, 2404
,,,,,,,,,,, 13775,, 5786,,,,, 1406,,, 7106,,,,,,, 11069, 9759,, 8580, 2071,, 14758, 14281,,,, 4257, 2040,, 11104,,,,,, 3849, 13982,,,, 5113,,,, 3523,, 8568, 10448,,,,,, ,,,, 10373,,,,,,,,, 4913,,, 11187,,,,,,,, 12203,, 6418,,,, 6796, 5968, 13968,,,,, 9423,, 4099, ,,,, 12968, 12093, 2405
,,,,,,,,,,, 13799,, 5787,,,,, 1407,,, 7107,,,,,,, 11070, 9760,, 8581, 2072,, 14759, 14282,,,, 4258, 2041,, 11124,,,,,, 3850, 13983,,,, 5114,,,, 3524,, 8963, 11021,,,,,,,,,, 10374,,,,,,,,, 4914,,, 11188,,,,,,,, 12220,, 6419,,,, 6797, 5969, 13969,,,,, 9424,, 4122,,,,, 12988, 12094, 2406
,,,,,,,,,,, 13800,, 5788,,,,, 1408,,, 7108,,,,,,, 11071, 9780,, 8582, 2095,, 14760, 14283,,,, 4655, 2042,, 11125,,,,,, 4249, 13984,,,, 5115,,,, 3545,, 8964, 11022,,,,,,,,,, 10375,,,,,,,,, 4915,,, 11189,,,,,,,, 12221,, 6420,,,, 6817, 5970, 13970,,,,, 9425,, 4123,,,,, 12989, 12112, 2428
,,,,,,,,,,, 14298,, 5811,,,,, 1426,,, 7109,,,,,,, 11072, 9781,, 8583, 2518,, 14761, 14284,,,, 4680, 2064,, 11126,,,,,, 4273, 14003,,,, 5116,,,, 3546,, 8965, 11023,,,,,,,,,, 10400,,,,,,,,, 4916,,, 11190,,,,,,,, 12222,, 6421,,,, 6818, 5971, 14419,,,,, 9426,, 4124,,,,, 12990, 12113, 2429
,,,,,,,,,,, 14301,, 5812,,,,, 1427,,, 7110,,,,,,, 11073, 9782,, 8584, 2519,, 14762, 14304,,,, 4681, 2065,, 11127,,,,,, 4274, 14004,,,, 5117,,,, 3547,, 8987, 11046,,,,,,,,,, 10822,,,,,,,,, 4917,,, 11209,,,,,,,, 12223,, 6422,,,, 6819, 5990, 14420,,,,, 9427,, 4597,,,,, 12991, 12114, 2430
,,,,,,,,,,, 14322,, 5813,,,,, 1428,,, 7111,,,,,,, 11092, 9783,, 8585, 2543,, 14779, 14305,,,, 4682, 2066,, 11128,,,,,, 4275, 14005,,,, 5138,,,, 3548,, 8988, 11047,,,,,,,,,, 10823,,,,,,,,, 4936,,, 11210,,,,,,,, 12224,, 6423,,,, 6820, 5991, 14421,,,,, 9428,, 4598,,,,, 12992, 12115, 2453
,,,,,,,,,,, 14323,, 6208,,,,, 1429,,, 7112,,,,,,, 11093, 10207,, 8586, 2544,, 14780, 14306,,,, 4683, 2067,, 11129,,,,,, 4276, 14006,,,, 5139,,,, 3549,, 8989, 11048,,,,,,,,,, 10824,,,,,,,,, 4937,,, 11211,,,,,,,, 12225,, 6424,,,, 6821, 5992, 14442,,,,, 9429,, 4599,,,,, 12993, 12116, 2454
,,,,,,,,,,, 14324,, 6209,,,,, 1430,,, 7130,,,,,,, 11094, 10231,, 8604, 2545,, 14781, 14307,,,, 4684, 2068,, 11149,,,,,, 4277, 14007,,,, 5140,,,, 3569,, 8990, 11049,,,,,,,,,, 10826,,,,,,,,, 4938,,, 11212,,,,,,,, 12226,, 6425,,,, 6822, 5993, 14443,,,,, 9448,, 4622,,,,, 13013, 12117, 2901
,,,,,,,,,,, 14325,, 6233,,,,, 1431,,, 7131,,,,,,, 11095, 10232,, 8605, 2568,, 14782, 14308,,,, 4685, 2089,, 11150,,,,,, 4297, 14008,,,, 5141,,,, 3570,, 8991, ,,,,,,,,,, 10847,,,,,,,,, 4939,,, 11213,,,,,,,, 12227,, 6440,,,, 6842, 5994, 14444,,,,, 9449,, 4623,,,,, 13014, 12118, 2902
,,,,,,,,,,, 14326,, 6234,,,,, 1432,,, 7132,,,,,,, 11096, 10233,, 8606, 2569,, 14783, 14309,,,, 4686, 2090,, 11151,,,,,, 4298, 14009,,,, 5142,,,, 3571,, 8992,,,,,,,,,,, 10848,,,,,,,,, 4940,,, 11214,,,,,,,, 12228,, 6441,,,, 6843, 5995, 14445,,,,, 9450,, 4624,,,,, 13015, 12119, 2903
,,,,,,,,,,, 14327,, 6235,,,,, 1433,,, 7133,,,,,,, 11097, 10254,, 8607, 2570,, 14784, 14329,,,, 4704, 2091,, 11152,,,,,, 4299, 14010,,,, 5163,,,, 3572,, 8993,,,,,,,,,,, 10849,,,,,,,,, 4941,,, 11215,,,,,,,, 12245,, 6442,,,, 6844, 5996, 14446,,,,, 9451,, 4646,,,,, 13016, 12138, 2904
,,,,,,,,,,, 14328,, 6236,,,,, 1434,,, 7134,,,,,,, 11098, 10255,, 8608, 2571,, 14785, 14330,,,, 4705, 2092,, 11153,,,,,, 4300, 14028,,,, 5164,,,, 3573,, 9012,,,,,,,,,,, 10850,,,,,,,,, 4942,,, 11233,,,,,,,, 12246,, 6443,,,, 6845, 6015, 14447,,,,, 9452,, 4647,,,,, 13017, 12139, 2905
,,,,,,,,,,, 14348,, 6255,,,,, 1451,,, 7135,,,,,,, 11117, 10256,, 8609, 2572,, 14786, 14331,,,, 4706, 2093,, 11154,,,,,, 4301, 14029,,,, 5165,,,, 3574,, 9013,,,,,,,,,,, 10851,,,,,,,,, 4960,,, 11234,,,,,,,, 12247,, 6444,,,, 6846, 6016, 14467,,,,, 9453,, 4648,,,,, 13038, 12140, 2926
,,,,,,,,,,, 14349,, 6256,,,,, 1452,,, 7136,,,,,,, 11118, 10257,, 8610, 2593,, 14787, 14332,,,, 4707, 2094,, 11174,,,,,, 4302, 14030,,,, 5166,,,, 3594,, 9014,,,,,,,,,,, 10852,,,,,,,,, 4961,,, 11235,,,,,,,, 12248,, 6445,,,, 6867, 6017, 14468,,,,, 9454,, 4649,,,,, 13039, 12141, 2927
,,,,,,,,,,, 14350,, 6257,,,,, 1453,,, 7137,,,,,,, 11119, 10258,, 8611, 2594,, 14804, 14333,,,, 4708, 2114,, 11175,,,,,, 4303, 14031,,,, 5188,,,, 3595,, 9015,,,,,,,,,,, 10872,,,,,,,,, 4962,,, 11236,,,,,,,, 12249,, 6446,,,, 6868, 6018, 14469,,,,, 9455,, 4671,,,,, 13040, 12142, 2928
,,,,,,,,,,, 14351,, 6258,,,,, 1454,,, 7156,,,,,,, 11120, 10259,, 8630, 2595,, 14805, 14355,,,, 4709, 2115,, 11176,,,,,, 4304, 14032,,,, 5189,,,, 3596,, 9016,,,,,,,,,,, 10873,,,,,,,,, 4963,,, 11237,,,,,,,, 12250,, 6447,,,, 6869, 6019, 14470,,,,, 9473,, 4672,,,,, 13041, 12143, 2929
,,,,,,,,,,, 14352,, 6259,,,,, 1455,,, 7157,,,,,,, 11121, 10279,, 8631, 2596,, 14806, 14356,,,, 4710, 2116,, 11177,,,,,, 4322, 14033,,,, 5190,,,, 3597,, 9017,,,,,,,,,,, 10874,,,,,,,,, 4964,,, 11238,,,,,,,, 12251,, 6448,,,, 6870, 6020, 14471,,,,, 9474,, 4673,,,,, 13042, 12144, 2930
,,,,,,,,,,, 14353,, 6260,,,,, 1456,,, 7158,,,,,,, 11122, 10280,, 8632, 2597,, 14807, 14357,,,, 4711, 2117,, 11178,,,,,, 4323, 14034,,,, 5215,,,, 3598,, 9018,,,,,,,,,,, 10875,,,,,,,,, 4965,,, 11239,,,,,,,, 12252,, 6449,,,, 7319, 6021, 14472,,,,, 9475,, 4674,,,,, 13064, 12163, 2931
,,,,,,,,,,, 14354,, 6261,,,,, 1457,,, 7159,,,,,,, 11123, 10281,, 8633, 2598,, 14808, 14908,,,, 4729, 2118,, 11179,,,,,, 4324, 14035,,,, 5640,,,, 3599,, 9019,,,,,,,,,,, 10876,,,,,,,,, 4966,,, 11240,,,,,,,, 12270,, 6450,,,, 7343, 6042, 14492,,,,, 9476,, 4696,,,,, 13065, 12164, 2950
,,,,,,,,,,, 14374,, 6262,,,,, 1458,,, 7160,,,,,,, 11141, 10282,, 8634, 2599,, 14809, 14933,,,, 4730, 2140,, 11199,,,,,, 4325, 14054,,,, 5641,,,, 3619,, 9020,,,,,,,,,,, 10877,,,,,,,,, 4967,,, 11258,,,,,,,, 12271,, 6472,,,, 7344, 6043, 14493,,,,, 9477,, 4697,,,,, 13066, 12165, 2951
,,,,,,,,,,, 14375,, 6263,,,,, 1459,,, 7657,,,,,,, 11142, 10283,, 8635, 2618,, 14810, 14934,,,, 4731, 2141,, 11200,,,,,, 4326, 14055,,,, 5642,,,, 3620,, 9037,,,,,,,,,,, 10878,,,,,,,,, 4986,,, 11259,,,,,,,, 12272,, 6473,,,, 7345, 6044, 14494,,,,, 9478,, 4698,,,,, 13067, 12166, 2952
,,,,,,,,,,, 14376,, 6281,,,,, 1460,,, 7658,,,,,,, 11143, 10284,, 8636, 2619,, 14811, 14958,,,, 4732, 2142,, 11201,,,,,, 4327, 14056,,,, 5664,,,, 3621,, 9038,,,,,,,,,,, 10897,,,,,,,,, 4987,,, 11260,,,,,,,, 12273,, 6474,,,, 7368, 6045, 14495,,,,, 9479,, 4699,,,,, 13090, 12167, 2953
,,,,,,,,,,, 14397,, 6282,,,,, 1476,,, 7682,,,,,,, 11144, 10285,, 8655, 2620,, 14812, 15583,,,, 4733, 2143,, 11202,,,,,, 4328, 14057,,,, 5665,,,, 3622,, 9039,,,,,,,,,,, 10898,,,,,,,,, 4988,,, 11261,,,,,,,, 12274,, 6498,,,, 7369, 6068, 14496,,,,, 9480,, 4700,,,,, 13091, 12168, 2954
,,,,,,,,,,, 14398,, 6283,,,,, 1477,,, 7683,,,,,,, 11145, 10304,, 8656, 2621,, 14829, ,,,, 4734, 2165,, 11203,,,,,, 4346, 14079,,,, 5666,,,, 3623,, 9040,,,,,,,,,,, 10899,,,,,,,,, 4989,,, 11262,,,,,,,, 12275,, 6916,,,, 7370, 6069, 14497,,,,, 9481,, 4721,,,,, 13092, 12169, 2955
,,,,,,,,,,, 14399,, 6284,,,,, 1478,,, 7684,,,,,,, 11146, 10305,, 8657, 2622,, 14830,,,,, 4735, 2166,, 11204,,,,,, 4347, 14080,,,, 5667,,,, 3624,, 9041,,,,,,,,,,, 10900,,,,,,,,, 4990,,, 11263,,,,,,,, 12276,, 6917,,,, 7371, 6540, 14518,,,,, 9498,, 4722,,,,, 13117, 12188, 2956
,,,,,,,,,,, 14400,, 6285,,,,, 1479,,, 7685,,,,,,, 11147, 10306,, 8658, 2623,, 14831,,,,, 4736, 2167,, 11224,,,,,, 4348, 14555,,,, 5689,,,, 3645,, 9042,,,,,,,,,,, 10901,,,,,,,,, 4991,,, 11264,,,,,,,, 12295,, 6918,,,, 7393, 6566, 14519,,,,, 9499,, 4723,,,,, 13142, 12189, 2975
