Element,FIP
13715,4.38E-05
13716,3.66E-05
13717,8.57E-05
13718,6.47E-05
13719,3.69E-05
13720,4.73E-05
13721,4.92E-05
13722,5.40E-05
13723,2.81E-05
13724,4.18E-05
13725,2.74E-05
13726,2.54E-05
13727,4.63E-05
13728,-3.61E-05
13729,-2.38E-05
13730,-3.16E-05
13731,-4.26E-05
13732,-3.68E-05
13733,2.25E-05
13734,1.80E-05
13735,1.87E-05
13736,6.47E-05
13737,6.07E-05
13738,6.10E-05
13739,6.68E-05
13740,6.44E-05
13741,6.74E-05
13742,3.76E-05
13743,2.77E-05
13744,4.26E-05
13745,3.57E-05
13746,-3.50E-05
13747,7.12E-05
13748,6.00E-05
13749,3.69E-05
13750,6.87E-05
13751,6.40E-05
13752,4.12E-05
13753,4.98E-05
13754,4.01E-05
13755,2.71E-05
13756,3.00E-05
13757,3.00E-05
13758,2.40E-05
13759,-2.08E-05
13760,3.91E-05
13761,4.29E-05
13762,5.17E-05
13763,1.58E-05
13764,2.09E-05
13765,2.29E-05
13766,4.58E-05
13767,5.40E-05
13768,6.12E-05
13769,6.06E-05
13770,7.84E-05
13771,7.10E-05
13772,4.16E-05
13773,-2.47E-05
13774,2.32E-05
13775,2.58E-05
13776,4.56E-05
13777,3.45E-05
13778,3.02E-05
13779,3.81E-05
13780,5.21E-05
13781,4.39E-05
13782,4.46E-05
13783,4.96E-05
13784,4.98E-05
13785,1.97E-05
13786,2.45E-05
13787,3.30E-05
13788,2.20E-05
13789,2.94E-05
13790,2.29E-05
13791,3.88E-05
13792,5.58E-05
13793,1.31E-05
13794,1.97E-05
13795,2.06E-05
13796,4.60E-05
13797,5.30E-05
13798,5.30E-05
13799,5.72E-05
13800,8.06E-05
13801,6.72E-05
13802,4.67E-05
13803,2.93E-05
13804,2.28E-05
13805,2.00E-05
13806,5.12E-05
13807,4.35E-05
13808,2.65E-05
13809,3.83E-05
13810,3.65E-05
13811,4.19E-05
13812,3.82E-05
13813,4.76E-05
13814,5.33E-05
13815,2.79E-05
13816,2.66E-05
13817,2.74E-05
13818,2.42E-05
13819,3.02E-05
13820,1.07E-05
13821,3.19E-05
13822,4.87E-05
13823,2.11E-05
13824,1.86E-05
13825,2.56E-05
13826,5.59E-05
13827,5.29E-05
13828,4.11E-05
13829,4.91E-05
13830,7.60E-05
13831,6.36E-05
13832,3.52E-05
13833,3.60E-05
13834,2.39E-05
13835,2.35E-05
13836,3.38E-05
13837,4.43E-05
13838,3.10E-05
13839,4.14E-05
13840,3.09E-05
13841,3.50E-05
13842,4.41E-05
13843,5.01E-05
13844,5.56E-05
13845,4.49E-05
13846,2.56E-05
13847,2.40E-05
13848,2.90E-05
13849,2.53E-05
13850,1.73E-05
13851,2.50E-05
13852,4.37E-05
13853,1.90E-05
13854,4.83E-05
13855,3.94E-05
13856,6.48E-05
13857,5.36E-05
13858,4.03E-05
13859,3.57E-05
13860,5.50E-05
13861,6.27E-05
13862,4.34E-05
13863,2.83E-05
13864,2.12E-05
13865,3.10E-05
13866,2.45E-05
13867,3.12E-05
13868,3.76E-05
13869,4.96E-05
13870,3.59E-05
13871,2.69E-05
13872,4.29E-05
13873,-5.10E-05
13874,-5.35E-05
13875,4.38E-05
13876,2.58E-05
13877,2.02E-05
13878,2.01E-05
13879,2.61E-05
13880,2.23E-05
13881,3.30E-05
13882,4.10E-05
13883,5.00E-05
13884,6.11E-05
13885,7.10E-05
13886,5.68E-05
13887,4.88E-05
13888,4.27E-05
13889,1.70E-05
13890,4.21E-05
13891,5.71E-05
13892,3.60E-05
13893,2.16E-05
13894,1.89E-05
13895,3.17E-05
13896,2.62E-05
13897,2.51E-05
13898,3.71E-05
13899,5.41E-05
13900,4.77E-05
13901,4.61E-05
13902,4.41E-05
13903,5.11E-05
13904,6.25E-05
13905,-4.66E-05
13906,3.00E-05
13907,1.48E-05
13908,1.72E-05
13909,3.00E-05
13910,3.83E-05
13911,2.04E-05
13912,5.01E-05
13913,5.52E-05
13914,5.62E-05
13915,6.94E-05
13916,4.56E-05
13917,4.23E-05
13918,3.06E-05
13919,1.48E-05
13920,3.69E-05
13921,3.39E-05
13922,3.32E-05
13923,2.36E-05
13924,1.31E-05
13925,2.76E-05
13926,2.90E-05
13927,2.77E-05
13928,2.98E-05
13929,5.26E-05
13930,6.00E-05
13931,5.42E-05
13932,1.78E-05
13933,4.61E-05
13934,6.36E-05
13935,4.77E-05
13936,4.00E-05
13937,2.01E-05
13938,1.06E-05
13939,1.82E-05
13940,2.75E-05
13941,-3.50E-05
13942,-3.46E-05
13943,4.99E-05
13944,6.63E-05
13945,-5.01E-05
13946,3.60E-05
13947,2.79E-05
13948,2.01E-05
13949,2.12E-05
13950,2.34E-05
13951,2.50E-05
13952,4.25E-05
13953,2.55E-05
13954,1.43E-05
13955,0.005806933
13956,-2.81E-05
13957,2.85E-05
13958,3.24E-05
13959,5.10E-05
13960,7.93E-05
13961,5.63E-05
13962,2.73E-05
13963,5.36E-05
13964,5.47E-05
13965,-0.006766718
13966,3.55E-05
13967,3.84E-05
13968,2.20E-05
13969,1.16E-05
13970,-2.95E-05
13971,4.22E-05
13972,-4.62E-05
13973,5.09E-05
13974,5.71E-05
13975,-4.66E-05
13976,8.18E-06
13977,1.59E-05
13978,2.53E-05
13979,4.14E-05
13980,3.09E-05
13981,1.81E-05
13982,2.22E-05
13983,-2.03E-05
13984,0.00549227
13985,2.45E-05
13986,-2.90E-05
13987,2.82E-05
13988,3.83E-05
13989,5.21E-05
13990,7.11E-05
13991,5.46E-05
13992,4.45E-05
13993,4.25E-05
13994,3.67E-05
13995,3.76E-05
13996,3.33E-05
13997,4.11E-05
13998,2.46E-05
13999,1.61E-05
14000,-2.81E-05
14001,4.42E-05
14002,6.75E-05
14003,2.34E-05
14004,2.31E-05
14005,6.82E-05
14006,9.50E-06
14007,2.02E-05
14008,4.44E-05
14009,4.63E-05
14010,4.14E-05
14011,1.62E-05
14012,4.95E-06
14013,0.005463312
14014,0.005786901
14015,2.30E-05
14016,0.007251933
14017,4.65E-05
14018,4.98E-05
14019,5.44E-05
14020,4.66E-05
14021,4.26E-05
14022,6.08E-05
14023,5.01E-05
14024,2.20E-05
14025,5.23E-05
14026,3.89E-05
14027,4.18E-05
14028,9.42E-06
14029,1.11E-05
14030,-3.27E-05
14031,4.30E-05
14032,8.48E-05
14033,-5.57E-05
14034,2.18E-05
14035,4.93E-05
14036,2.86E-05
14037,3.26E-05
14038,4.04E-05
14039,4.34E-05
14040,5.32E-05
14041,1.32E-05
14042,2.67E-05
14043,2.49E-05
14044,0.004810326
14045,2.57E-05
14046,5.06E-05
14047,-5.65E-05
14048,5.50E-05
14049,4.70E-05
14050,3.80E-05
14051,5.05E-05
14052,4.80E-05
14053,3.63E-05
14054,3.96E-05
14055,4.18E-05
14056,4.19E-05
14057,2.79E-05
14058,-1.72E-05
14059,-9.52E-06
14060,4.57E-05
14061,7.68E-05
14062,8.68E-05
14063,6.54E-05
14064,4.23E-05
14065,2.94E-05
14066,2.11E-05
14067,3.61E-05
14068,4.59E-05
14069,4.89E-05
14070,2.95E-05
14071,2.57E-05
14072,3.62E-05
14073,2.43E-05
14074,0.005034506
14075,-3.99E-05
14076,0.009424895
14077,5.43E-05
14078,5.03E-05
14079,4.94E-05
14080,4.39E-05
14081,5.11E-05
14082,4.17E-05
14083,3.79E-05
14084,4.39E-05
14085,-1.84E-05
14086,-2.29E-05
14087,-2.53E-05
14088,2.35E-05
14089,2.57E-05
14090,4.32E-05
14091,9.27E-05
14092,8.13E-05
14093,5.34E-05
14094,3.21E-05
14095,1.73E-05
14096,1.98E-05
14097,4.31E-05
14098,4.43E-05
14099,4.75E-05
14100,3.66E-05
14101,4.48E-05
14102,2.43E-05
14103,1.55E-05
14104,-0.005142649
14105,-0.008528181
14106,-5.05E-05
14107,5.44E-05
14108,5.55E-05
14109,5.29E-05
14110,4.66E-05
14111,3.63E-05
14112,4.05E-05
14113,3.66E-05
14114,-2.51E-05
14115,1.97E-05
14116,-1.86E-05
14117,-2.03E-05
14118,3.08E-05
14119,2.67E-05
14120,4.27E-05
14121,5.78E-05
14122,7.99E-05
14123,5.92E-05
14124,3.20E-05
14125,1.15E-05
14126,2.91E-05
14127,3.59E-05
14128,4.36E-05
14129,4.27E-05
14130,4.29E-05
14131,4.64E-05
14132,3.91E-05
14133,2.20E-05
14134,-5.18E-05
14135,-5.81E-05
14136,-4.20E-05
14137,5.02E-05
14138,6.69E-05
14139,5.76E-05
14140,3.76E-05
14141,3.41E-05
14142,-3.51E-05
14143,-2.24E-05
14144,-2.25E-05
14145,-1.78E-05
14146,-2.15E-05
14147,-2.77E-05
14148,3.08E-05
14149,-3.59E-05
14150,3.59E-05
14151,3.64E-05
14152,6.13E-05
14153,5.33E-05
14154,3.62E-05
14155,2.58E-05
14156,2.41E-05
14157,3.50E-05
14158,4.24E-05
14159,3.92E-05
14160,5.51E-05
14161,5.23E-05
14162,4.51E-05
14163,2.56E-05
14164,5.74E-05
14165,-5.63E-05
14166,-4.98E-05
14167,4.53E-05
14168,-5.99E-05
14169,-5.73E-05
14170,4.06E-05
14171,-2.98E-05
14172,-2.57E-05
14173,-1.48E-05
14174,-1.66E-05
14175,-2.59E-05
14176,-2.92E-05
14177,3.01E-05
14178,2.35E-05
14179,3.68E-05
14180,4.60E-05
14181,3.46E-05
14182,4.95E-05
14183,3.07E-05
14184,4.41E-05
14185,3.96E-05
14186,2.47E-05
14187,4.32E-05
14188,4.62E-05
14189,2.10E-05
14190,6.02E-05
14191,6.32E-05
14192,3.54E-05
14193,4.30E-05
14194,-3.31E-05
14195,6.34E-05
14196,6.72E-05
14197,-4.88E-05
14198,-5.96E-05
14199,-5.38E-05
14200,-4.18E-05
14201,-2.57E-05
14202,-1.90E-05
14203,-1.52E-05
14204,-2.14E-05
14205,-2.82E-05
14206,2.15E-05
14207,4.25E-05
14208,4.76E-05
14209,2.40E-05
14210,4.15E-05
14211,3.19E-05
14212,1.34E-05
14213,4.37E-05
14214,5.03E-05
14215,3.64E-05
14216,1.97E-05
14217,3.63E-05
14218,3.98E-05
14219,2.47E-05
14220,4.79E-05
14221,6.48E-05
14222,2.82E-05
14223,5.47E-05
14224,-3.58E-05
14225,6.04E-05
14226,8.29E-05
14227,7.14E-05
14228,-6.01E-05
14229,-3.90E-05
14230,-3.11E-05
14231,-2.77E-05
14232,-1.09E-05
14233,-1.73E-05
14234,-2.50E-05
14235,2.06E-05
14236,1.85E-05
14237,4.74E-05
14238,3.97E-05
14239,4.51E-05
14240,4.31E-05
14241,3.54E-05
14242,1.20E-05
14243,4.57E-05
14244,5.25E-05
14245,2.61E-05
14246,2.46E-05
14247,4.83E-05
14248,5.64E-05
14249,1.72E-05
14250,3.62E-05
14251,6.24E-05
14252,3.30E-05
14253,5.16E-05
14254,-5.37E-05
14255,6.34E-05
14256,8.82E-05
14257,8.55E-05
14258,5.48E-05
14259,3.43E-05
14260,-2.00E-05
14261,-1.83E-05
14262,-1.31E-05
14263,-1.68E-05
14264,-1.89E-05
14265,6.94E-06
14266,1.34E-05
14267,3.23E-05
14268,3.48E-05
14269,5.73E-05
14270,4.91E-05
14271,4.77E-05
14272,2.19E-05
14273,4.47E-05
14274,5.22E-05
14275,2.00E-05
14276,2.88E-05
14277,4.62E-05
14278,4.05E-05
14279,1.98E-05
14280,3.80E-05
14281,5.29E-05
14282,3.95E-05
14283,4.29E-05
14284,4.96E-05
14285,-7.94E-05
14286,-9.73E-05
14287,8.67E-05
14288,5.26E-05
14289,2.98E-05
14290,1.86E-05
14291,-1.77E-05
14292,-1.25E-05
14293,-1.35E-05
14294,9.30E-06
14295,1.17E-05
14296,1.17E-05
14297,2.87E-05
14298,2.89E-05
14299,4.64E-05
14300,5.25E-05
14301,3.58E-05
14302,3.53E-05
14303,2.23E-05
14304,4.56E-05
14305,4.16E-05
14306,3.11E-05
14307,5.02E-05
14308,4.22E-05
14309,2.67E-05
14310,2.46E-05
14311,3.79E-05
14312,3.07E-05
14313,3.18E-05
14314,4.84E-05
14315,9.32E-05
14316,0.000139903
14317,8.00E-05
14318,3.16E-05
14319,2.13E-05
14320,1.79E-05
14321,-1.99E-05
14322,9.60E-06
14323,1.13E-05
14324,4.87E-06
14325,1.09E-05
14326,2.54E-05
14327,2.96E-05
14328,3.17E-05
14329,3.61E-05
14330,4.27E-05
14331,2.24E-05
14332,2.26E-05
14333,2.46E-05
14334,3.36E-05
14335,4.35E-05
14336,3.67E-05
14337,3.06E-05
14338,3.67E-05
14339,2.36E-05
14340,3.06E-05
14341,4.15E-05
14342,3.04E-05
14343,2.44E-05
14344,3.47E-05
14345,9.85E-05
14346,0.000134583
14347,9.14E-05
14348,1.93E-05
14349,2.10E-05
14350,2.41E-05
14351,1.99E-05
14352,1.67E-05
14353,7.18E-06
14354,5.52E-06
14355,-1.60E-05
14356,-1.79E-05
14357,-2.05E-05
14358,-2.18E-05
14359,3.28E-05
14360,-3.50E-05
14361,-2.61E-05
14362,1.86E-05
14363,2.86E-05
14364,3.62E-05
14365,3.01E-05
14366,4.32E-05
14367,3.04E-05
14368,3.23E-05
14369,1.91E-05
14370,3.55E-05
14371,4.19E-05
14372,3.70E-05
14373,2.64E-05
14374,3.75E-05
14375,9.25E-05
14376,0.000117878
14377,8.56E-05
14378,1.76E-05
14379,2.24E-05
14380,2.11E-05
14381,4.49E-05
14382,1.80E-05
14383,1.31E-05
14384,5.67E-06
14385,-1.81E-05
14386,-1.74E-05
14387,-2.00E-05
14388,3.09E-05
14389,-2.91E-05
14390,-2.74E-05
14391,-2.70E-05
14392,2.19E-05
14393,3.05E-05
14394,3.36E-05
14395,2.51E-05
14396,3.55E-05
14397,3.75E-05
14398,3.00E-05
14399,2.13E-05
14400,3.67E-05
14401,2.91E-05
14402,4.35E-05
14403,6.59E-05
14404,7.60E-05
14405,6.49E-05
14406,8.78E-05
14407,4.05E-05
14408,2.58E-05
14409,1.42E-05
14410,2.11E-05
14411,-3.21E-05
14412,-2.69E-05
14413,-2.74E-05
14414,-2.12E-05
14415,-9.17E-06
14416,-1.52E-05
14417,2.74E-05
14418,4.18E-05
14419,3.49E-05
14420,2.36E-05
14421,1.99E-05
14422,2.36E-05
14423,2.77E-05
14424,2.41E-05
14425,2.66E-05
14426,2.91E-05
14427,3.72E-05
14428,2.95E-05
14429,3.02E-05
14430,2.35E-05
14431,4.26E-05
14432,5.72E-05
14433,7.14E-05
14434,7.57E-05
14435,3.60E-05
14436,6.61E-05
14437,7.35E-05
14438,2.23E-05
14439,1.29E-05
14440,1.52E-05
14441,2.67E-05
14442,2.30E-05
14443,1.18E-05
14444,1.12E-05
14445,1.38E-05
14446,8.24E-06
14447,2.79E-05
14448,4.55E-05
14449,3.26E-05
14450,2.94E-05
14451,2.84E-05
14452,1.15E-05
14453,2.83E-05
14454,3.55E-05
14455,2.43E-05
14456,3.28E-05
14457,3.63E-05
14458,2.99E-05
14459,4.46E-05
14460,2.78E-05
14461,4.94E-05
14462,5.96E-05
14463,6.51E-05
14464,5.93E-05
14465,5.19E-05
14466,6.35E-05
14467,5.79E-05
14468,4.24E-05
14469,1.94E-05
14470,1.64E-05
14471,1.65E-05
14472,1.60E-05
14473,1.91E-05
14474,1.33E-05
14475,2.36E-05
14476,2.17E-05
14477,2.44E-05
14478,4.56E-05
14479,-3.50E-05
14480,2.96E-05
14481,2.61E-05
14482,1.08E-05
14483,2.78E-05
14484,3.45E-05
14485,2.67E-05
14486,3.56E-05
14487,3.28E-05
14488,2.64E-05
14489,4.07E-05
14490,3.63E-05
14491,5.75E-05
14492,4.09E-05
14493,6.49E-05
14494,7.26E-05
14495,5.41E-05
14496,7.06E-05
14497,5.72E-05
14498,3.36E-05
14499,9.19E-06
14500,7.90E-06
14501,1.38E-05
14502,2.23E-05
14503,2.82E-05
14504,2.33E-05
14505,2.14E-05
14506,2.17E-05
14507,2.77E-05
14508,-4.94E-05
14509,3.72E-05
14510,-2.27E-05
14511,-2.63E-05
14512,3.56E-05
14513,3.45E-05
14514,3.28E-05
14515,2.23E-05
14516,3.02E-05
14517,3.42E-05
14518,2.74E-05
14519,3.62E-05
14520,-3.95E-05
14521,-4.18E-05
14522,-4.79E-05
14523,5.53E-05
14524,6.28E-05
14525,6.37E-05
14526,8.45E-05
14527,6.87E-05
14528,2.74E-05
14529,1.06E-06
14530,2.20E-06
14531,1.05E-05
14532,1.39E-05
14533,4.32E-05
14534,3.51E-05
14535,-1.20E-05
14536,-1.02E-05
14537,-3.20E-05
14538,-5.52E-05
14539,-4.49E-05
14540,-2.28E-05
14541,3.81E-05
14542,4.57E-05
14543,3.44E-05
14544,3.58E-05
14545,2.88E-05
14546,2.26E-05
14547,4.15E-05
14548,3.05E-05
14549,-2.50E-05
14550,-3.39E-05
14551,-2.22E-05
14552,4.31E-05
14553,5.15E-05
14554,4.29E-05
14555,6.51E-05
14556,7.42E-05
14557,6.11E-05
14558,4.00E-05
14559,6.36E-06
14560,-0.000114667
14561,1.40E-05
14562,1.55E-05
14563,8.44E-05
14564,3.20E-05
14565,-6.64E-06
14566,-8.50E-06
14567,-2.47E-05
14568,-5.11E-05
14569,-5.44E-05
14570,-2.37E-05
14571,4.45E-05
14572,4.25E-05
14573,2.84E-05
14574,3.10E-05
14575,-3.78E-05
14576,-3.91E-05
14577,4.76E-05
14578,5.63E-05
14579,-2.13E-05
14580,-2.59E-05
14581,-2.28E-05
14582,-4.33E-05
14583,4.68E-05
14584,3.00E-05
14585,6.43E-05
14586,6.83E-05
14587,3.58E-05
14588,4.45E-05
14589,4.61E-05
14590,3.01E-05
14591,1.78E-05
14592,4.41E-05
14593,7.41E-05
14594,-2.36E-05
14595,-1.11E-05
14596,-1.56E-05
14597,-2.06E-05
14598,-4.93E-05
14599,-5.06E-05
14600,-4.16E-05
14601,-3.23E-05
14602,-2.98E-05
14603,2.58E-05
14604,-2.16E-05
14605,-4.32E-05
14606,-4.68E-05
14607,-6.41E-05
14608,7.47E-05
14609,-3.36E-05
14610,-2.43E-05
14611,-3.13E-05
14612,-4.94E-05
14613,-3.45E-05
14614,-1.86E-05
14615,6.03E-05
14616,6.99E-05
14617,3.27E-05
14618,3.97E-05
14619,5.09E-05
14620,4.82E-05
14621,5.23E-05
14622,4.16E-05
14623,3.74E-05
14624,2.56E-05
14625,1.62E-05
14626,2.12E-05
14627,2.03E-05
14628,-3.76E-05
14629,-4.66E-05
14630,-5.05E-05
14631,-3.89E-05
14632,-2.34E-05
14633,-1.57E-05
14634,-1.73E-05
14635,-3.76E-05
14636,-4.99E-05
14637,9.18E-05
14638,7.99E-05
14639,6.20E-05
14640,-2.77E-05
14641,-2.46E-05
14642,4.07E-05
14643,-2.67E-05
14644,-2.26E-05
14645,5.80E-05
14646,8.12E-05
14647,3.84E-05
14648,5.32E-05
14649,5.53E-05
14650,5.25E-05
14651,-4.07E-05
14652,5.46E-05
14653,3.05E-05
14654,2.04E-05
14655,1.84E-05
14656,2.60E-05
14657,1.73E-05
14658,1.58E-05
14659,-3.78E-05
14660,-4.15E-05
14661,-5.19E-05
14662,-3.17E-05
14663,1.15E-05
14664,1.63E-05
14665,2.89E-05
14666,7.15E-05
14667,8.74E-05
14668,7.90E-05
14669,6.36E-05
14670,3.94E-05
14671,3.89E-05
14672,3.86E-05
14673,1.01E-05
14674,2.55E-05
14675,4.93E-05
14676,4.52E-05
14677,6.65E-05
14678,6.24E-05
14679,5.16E-05
14680,3.76E-05
14681,4.13E-05
14682,5.08E-05
14683,3.33E-05
14684,2.10E-05
14685,1.66E-05
14686,1.84E-05
14687,2.86E-05
14688,2.65E-05
14689,3.27E-05
14690,3.62E-05
14691,6.20E-05
14692,3.78E-05
14693,1.75E-05
14694,1.80E-05
14695,2.60E-05
14696,6.57E-05
14697,7.78E-05
14698,8.35E-05
14699,7.02E-05
14700,3.14E-05
14701,4.08E-05
14702,5.35E-05
14703,1.31E-05
14704,2.43E-05
14705,3.10E-05
14706,3.41E-05
14707,5.36E-05
14708,4.38E-05
14709,2.17E-05
14710,3.93E-05
14711,4.30E-05
14712,4.58E-05
14713,5.78E-05
14714,1.73E-05
14715,1.24E-05
14716,2.31E-05
14717,2.82E-05
14718,3.11E-05
14719,2.22E-05
14720,2.00E-05
14721,5.04E-05
14722,3.19E-05
14723,1.63E-05
14724,1.46E-05
14725,2.90E-05
14726,6.77E-05
14727,7.22E-05
14728,8.12E-05
14729,7.32E-05
14730,1.29E-05
14731,-1.93E-05
14732,4.41E-05
14733,2.21E-05
14734,1.64E-05
14735,2.91E-05
14736,3.74E-05
14737,3.93E-05
14738,3.52E-05
14739,2.93E-05
14740,4.13E-05
14741,3.88E-05
14742,4.66E-05
14743,-5.72E-05
14744,2.58E-05
14745,1.58E-05
14746,2.76E-05
14747,2.54E-05
14748,2.87E-05
14749,2.24E-05
14750,3.19E-05
14751,4.99E-05
14752,2.91E-05
14753,1.76E-05
14754,2.19E-05
14755,3.33E-05
14756,7.45E-05
14757,7.12E-05
14758,6.44E-05
14759,6.43E-05
14760,7.76E-06
14761,3.76E-05
14762,4.95E-05
14763,3.40E-05
14764,1.86E-05
14765,2.10E-05
14766,3.97E-05
14767,3.70E-05
14768,2.84E-05
14769,3.73E-05
14770,3.87E-05
14771,4.31E-05
14772,4.76E-05
14773,-4.99E-05
14774,3.21E-05
14775,3.02E-05
14776,2.02E-05
14777,2.30E-05
14778,1.56E-05
14779,2.00E-05
14780,4.06E-05
14781,4.54E-05
14782,3.50E-05
14783,3.67E-05
14784,-3.43E-05
14785,-4.98E-05
14786,-7.38E-05
14787,6.24E-05
14788,3.78E-05
14789,4.26E-05
14790,1.95E-05
14791,5.61E-05
14792,4.62E-05
14793,2.61E-05
14794,7.96E-06
14795,2.49E-05
14796,4.08E-05
14797,3.70E-05
14798,2.60E-05
14799,3.71E-05
14800,3.45E-05
14801,6.28E-05
14802,5.64E-05
14803,4.83E-05
14804,4.74E-05
14805,4.53E-05
14806,-0.004624842
14807,1.35E-05
14808,1.09E-05
14809,1.77E-05
14810,4.10E-05
14811,-3.53E-05
14812,-3.01E-05
14813,-3.00E-05
14814,-5.42E-05
14815,-6.36E-05
14816,-6.37E-05
14817,2.95E-05
14818,1.62E-05
14819,2.01E-05
14820,1.89E-05
14821,3.94E-05
14822,3.74E-05
14823,1.93E-05
14824,1.43E-05
14825,2.00E-05
14826,4.09E-05
14827,3.81E-05
14828,2.67E-05
14829,3.64E-05
14830,5.07E-05
14831,6.51E-05
14832,5.53E-05
14833,4.73E-05
14834,5.12E-05
14835,5.55E-05
14836,2.53E-05
14837,4.40E-06
14838,2.72E-06
14839,1.98E-05
14840,-3.24E-05
14841,4.25E-05
14842,3.22E-05
14843,-4.27E-05
14844,-6.07E-05
14845,-5.35E-05
14846,-3.79E-05
14847,1.21E-05
14848,5.76E-06
14849,2.29E-05
14850,2.99E-05
14851,2.53E-05
14852,2.58E-05
14853,1.38E-05
14854,-9.05E-06
14855,2.09E-05
14856,5.11E-05
14857,3.74E-05
14858,2.82E-05
14859,3.43E-05
14860,5.95E-05
14861,5.62E-05
14862,4.61E-05
14863,4.39E-05
14864,4.46E-05
14865,5.87E-05
14866,3.20E-05
14867,1.56E-05
14868,1.61E-05
14869,-2.37E-05
14870,-3.66E-05
14871,4.68E-05
14872,4.27E-05
14873,5.50E-05
14874,-5.48E-05
14875,-4.06E-05
14876,-2.52E-05
14877,1.31E-06
14878,5.10E-06
14879,3.76E-05
14880,2.07E-05
14881,1.75E-05
14882,9.06E-06
14883,1.15E-05
14884,1.32E-05
14885,-3.87E-05
14886,-3.84E-05
14887,3.71E-05
14888,4.93E-05
14889,3.61E-05
14890,5.50E-05
14891,5.99E-05
14892,6.36E-05
14893,3.52E-05
14894,3.55E-05
14895,4.36E-05
14896,4.01E-05
14897,1.36E-05
14898,2.18E-05
14899,-3.17E-05
14900,-4.44E-05
14901,5.20E-05
14902,4.52E-05
14903,6.50E-05
14904,5.56E-05
14905,3.63E-05
14906,3.79E-05
14907,2.57E-06
14908,1.25E-05
14909,4.07E-05
14910,2.28E-05
14911,1.81E-05
14912,3.57E-06
14913,5.06E-06
14914,2.34E-05
14915,4.61E-05
14916,4.04E-05
14917,-4.07E-05
14918,5.56E-05
14919,2.60E-05
14920,3.88E-05
14921,7.91E-05
14922,5.50E-05
14923,5.34E-05
14924,3.29E-05
14925,2.88E-05
14926,5.41E-05
14927,2.98E-05
14928,1.72E-05
14929,-4.18E-05
14930,-5.46E-05
14931,-4.05E-05
14932,4.65E-05
14933,7.70E-05
14934,5.15E-05
14935,2.38E-05
14936,2.28E-05
14937,3.11E-05
14938,3.72E-05
14939,5.23E-05
14940,4.16E-05
14941,2.96E-05
14942,1.00E-05
14943,2.19E-05
14944,3.46E-05
14945,-4.66E-05
14946,-0.007856329
14947,4.33E-05
14948,5.45E-05
14949,2.77E-05
14950,4.34E-05
14951,5.10E-05
14952,5.17E-05
14953,5.73E-05
14954,-4.18E-05
14955,-3.39E-05
14956,-2.97E-05
14957,-2.54E-05
14958,-2.86E-05
14959,-4.12E-05
14960,-5.02E-05
14961,4.50E-05
14962,6.33E-05
14963,7.38E-05
14964,4.76E-05
14965,1.12E-05
14966,6.36E-06
14967,3.02E-05
14968,5.05E-05
14969,3.97E-05
14970,3.82E-05
14971,2.55E-05
14972,1.05E-05
14973,3.05E-05
14974,-3.94E-05
14975,-4.86E-05
14976,-4.57E-05
14977,-4.23E-05
14978,4.65E-05
14979,3.90E-05
14980,4.12E-05
14981,3.91E-05
14982,4.65E-05
14983,5.29E-05
14984,3.95E-05
14985,-2.93E-05
14986,-1.76E-05
14987,-2.82E-05
14988,-3.34E-05
14989,-3.49E-05
14990,5.10E-05
14991,7.53E-05
14992,7.04E-05
14993,5.76E-05
14994,4.17E-05
14995,1.13E-05
14996,1.99E-06
14997,2.38E-05
14998,3.52E-05
14999,3.55E-05
15000,3.95E-05
15001,3.40E-05
15002,1.10E-05
15003,3.74E-05
15004,-4.57E-05
15005,-4.60E-05
15006,-4.66E-05
15007,4.86E-05
15008,4.51E-05
15009,4.02E-05
15010,3.47E-05
15011,4.31E-05
15012,4.94E-05
15013,-4.40E-05
15014,-2.82E-05
15015,-2.37E-05
15016,-2.11E-05
15017,-2.34E-05
15018,-3.37E-05
15019,3.04E-05
15020,3.66E-05
15021,7.48E-05
15022,6.80E-05
15023,5.96E-05
15024,3.81E-05
15025,1.29E-05
15026,3.04E-06
15027,2.28E-05
15028,3.57E-05
15029,3.83E-05
15030,4.50E-05
15031,3.65E-05
15032,2.76E-05
15033,5.24E-05
15034,5.64E-05
15035,3.94E-05
15036,5.41E-05
15037,-5.27E-05
15038,4.64E-05
15039,3.31E-05
15040,4.52E-05
15041,5.63E-05
15042,3.89E-05
15043,-2.51E-05
15044,2.20E-05
15045,-2.21E-05
15046,-1.85E-05
15047,-2.13E-05
15048,-3.09E-05
15049,2.30E-05
15050,4.31E-05
15051,5.42E-05
15052,6.47E-05
15053,5.72E-05
15054,4.53E-05
15055,6.84E-06
15056,1.37E-05
15057,3.07E-05
15058,2.70E-05
15059,4.21E-05
15060,4.40E-05
15061,-3.48E-05
15062,5.25E-05
15063,6.98E-05
15064,-5.14E-05
15065,3.63E-05
15066,6.86E-05
15067,-5.73E-05
15068,-4.07E-05
15069,-3.76E-05
15070,5.58E-05
15071,5.48E-05
15072,3.28E-05
15073,-2.46E-05
15074,-1.87E-05
15075,-1.52E-05
15076,-1.91E-05
15077,1.82E-05
15078,2.66E-05
15079,3.04E-05
15080,3.79E-05
15081,4.94E-05
15082,4.06E-05
15083,3.81E-05
15084,4.38E-05
15085,2.27E-05
15086,2.54E-05
15087,2.28E-05
15088,3.01E-05
15089,3.70E-05
15090,2.77E-05
