1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
,,,,,,,,,,,,,,,,,7729,,,,,,,,,,,,13565,8722,,,,,,,,,,,,,,,,,,,,,,,,,,,5367,,,,,,,,,,,,,,,,,,,,9592,13377,,,,,,,,,,7976,,,,,,,13719,,,15235,14804,,15290,,
,,,,,,,,,,,,,,,,,7730,,,,,,,,,,,,13566,8723,,,,,,,,,,,,,,,,,,,,,,,,,,,5384,,,,,,,,,,,,,,,,,,,,9611,13397,,,,,,,,,,7977,,,,,,,13720,,,15236,14805,,15313,,
,,,,,,,,,,,,,,,,,7731,,,,,,,,,,,,13567,8724,,,,,,,,,,,,,,,,,,,,,,,,,,,5385,,,,,,,,,,,,,,,,,,,,9612,13398,,,,,,,,,,7978,,,,,,,13721,,,15257,14806,, ,,
,,,,,,,,,,,,,,,,,7754,,,,,,,,,,,,13568,8743,,,,,,,,,,,,,,,,,,,,,,,,,,,5386,,,,,,,,,,,,,,,,,,,,9616,13399,,,,,,,,,,7979,,,,,,,13722,,,15258,14807,,,,
,,,,,,,,,,,,,,,,,7755,,,,,,,,,,,,13569,8744,,,,,,,,,,,,,,,,,,,,,,,,,,,5387,,,,,,,,,,,,,,,,,,,,9617,13400,,,,,,,,,,7980,,,,,,,13723,,,15259,14808,,,,
,,,,,,,,,,,,,,,,,7756,,,,,,,,,,,,13586,8745,,,,,,,,,,,,,,,,,,,,,,,,,,,5388,,,,,,,,,,,,,,,,,,,,9637,13422,,,,,,,,,,7981,,,,,,,13724,,,15260,14829,,,,
,,,,,,,,,,,,,,,,,7779,,,,,,,,,,,,13587,8746,,,,,,,,,,,,,,,,,,,,,,,,,,,5389,,,,,,,,,,,,,,,,,,,,10016,13423,,,,,,,,,,7999,,,,,,,13725,,,15261,14830,,,,
,,,,,,,,,,,,,,,,,7780,,,,,,,,,,,,13588,8747,,,,,,,,,,,,,,,,,,,,,,,,,,,5390,,,,,,,,,,,,,,,,,,,,10017,13424,,,,,,,,,,8000,,,,,,,13726,,,15282,14831,,,,
,,,,,,,,,,,,,,,,,7804,,,,,,,,,,,,13589,8748,,,,,,,,,,,,,,,,,,,,,,,,,,,5391,,,,,,,,,,,,,,,,,,,,10037,13425,,,,,,,,,,8001,,,,,,,13727,,,15283,14832,,,,
,,,,,,,,,,,,,,,,,7805,,,,,,,,,,,,13590,8749,,,,,,,,,,,,,,,,,,,,,,,,,,,5392,,,,,,,,,,,,,,,,,,,,10038,13901,,,,,,,,,,8002,,,,,,,13744,,,15284,14833,,,,
,,,,,,,,,,,,,,,,,7829,,,,,,,,,,,,13591,8768,,,,,,,,,,,,,,,,,,,,,,,,,,,5409,,,,,,,,,,,,,,,,,,,,10039,13902,,,,,,,,,,8006,,,,,,,13745,,,15285,14834,,,,
,,,,,,,,,,,,,,,,,7830,,,,,,,,,,,,13592,8769,,,,,,,,,,,,,,,,,,,,,,,,,,,5410,,,,,,,,,,,,,,,,,,,,10040,13922,,,,,,,,,,8479,,,,,,,13746,,,15286,14851,,,,
,,,,,,,,,,,,,,,,,7831,,,,,,,,,,,,13593,8770,,,,,,,,,,,,,,,,,,,,,,,,,,,5411,,,,,,,,,,,,,,,,,,,,10041,13923,,,,,,,,,,8480,,,,,,,13747,,,15287,14852,,,,
,,,,,,,,,,,,,,,,,8305,,,,,,,,,,,,13613,8771,,,,,,,,,,,,,,,,,,,,,,,,,,,5412,,,,,,,,,,,,,,,,,,,,10042,13924,,,,,,,,,,8504,,,,,,,13748,,,15306,14853,,,,
,,,,,,,,,,,,,,,,,8329,,,,,,,,,,,,13614,8772,,,,,,,,,,,,,,,,,,,,,,,,,,,5413,,,,,,,,,,,,,,,,,,,,10061,13925,,,,,,,,,,8505,,,,,,,13749,,,15307,14854,,,,
,,,,,,,,,,,,,,,,,8330,,,,,,,,,,,,13615,8773,,,,,,,,,,,,,,,,,,,,,,,,,,,5414,,,,,,,,,,,,,,,,,,,,10062,13926,,,,,,,,,,8528,,,,,,,13750,,,15308,14855,,,,
,,,,,,,,,,,,,,,,,8354,,,,,,,,,,,,13616,8774,,,,,,,,,,,,,,,,,,,,,,,,,,,5415,,,,,,,,,,,,,,,,,,,,10063,13927,,,,,,,,,,8529,,,,,,,13769,,,15309,14856,,,,
,,,,,,,,,,,,,,,,,8355,,,,,,,,,,,,13617,8775,,,,,,,,,,,,,,,,,,,,,,,,,,,5416,,,,,,,,,,,,,,,,,,,,10064,13947,,,,,,,,,,8530,,,,,,,13770,,,15310,14857,,,,
,,,,,,,,,,,,,,,,,8379,,,,,,,,,,,,14119,8794,,,,,,,,,,,,,,,,,,,,,,,,,,,5417,,,,,,,,,,,,,,,,,,,,10065,13948,,,,,,,,,,8553,,,,,,,13771,,,15311,14877,,,,
,,,,,,,,,,,,,,,,,8380,,,,,,,,,,,,14138,8795,,,,,,,,,,,,,,,,,,,,,,,,,,,5435,,,,,,,,,,,,,,,,,,,,10066,13949,,,,,,,,,,8554,,,,,,,13772,,,15312,14878,,,,
,,,,,,,,,,,,,,,,,8404,,,,,,,,,,,,14139,8796,,,,,,,,,,,,,,,,,,,,,,,,,,,5436,,,,,,,,,,,,,,,,,,,,10067,13950,,,,,,,,,,8555,,,,,,,13773,,,15331,14879,,,,
,,,,,,,,,,,,,,,,,8405,,,,,,,,,,,,14140,8797,,,,,,,,,,,,,,,,,,,,,,,,,,,5437,,,,,,,,,,,,,,,,,,,,10068,13951,,,,,,,,,,8576,,,,,,,13774,,,15332,14902,,,,
,,,,,,,,,,,,,,,,,8429,,,,,,,,,,,,14141,8798,,,,,,,,,,,,,,,,,,,,,,,,,,,5438,,,,,,,,,,,,,,,,,,,,10069,13952,,,,,,,,,,8577,,,,,,,13775,,,15333,14903,,,,
,,,,,,,,,,,,,,,,,8454,,,,,,,,,,,,14142,8799,,,,,,,,,,,,,,,,,,,,,,,,,,,5439,,,,,,,,,,,,,,,,,,,,10086,13971,,,,,,,,,,8578,,,,,,,13794,,,15334,14904,,,,
,,,,,,,,,,,,,,,,,8955,,,,,,,,,,,,14143,8820,,,,,,,,,,,,,,,,,,,,,,,,,,,5440,,,,,,,,,,,,,,,,,,,,10087,13972,,,,,,,,,,8579,,,,,,,13795,,,15335,14927,,,,
,,,,,,,,,,,,,,,,,8980,,,,,,,,,,,,14144,8821,,,,,,,,,,,,,,,,,,,,,,,,,,,5441,,,,,,,,,,,,,,,,,,,,10088,13973,,,,,,,,,,8580,,,,,,,13796,,,15336,14928,,,,
,,,,,,,,,,,,,,,,,9004,,,,,,,,,,,,14162,8822,,,,,,,,,,,,,,,,,,,,,,,,,,,5885,,,,,,,,,,,,,,,,,,,,10089,13974,,,,,,,,,,8603,,,,,,,13797,,,15337,14953,,,,
,,,,,,,,,,,,,,,,,9029,,,,,,,,,,,,14163,9221,,,,,,,,,,,,,,,,,,,,,,,,,,,5910,,,,,,,,,,,,,,,,,,,,10090,13975,,,,,,,,,,8604,,,,,,,13798,,,15338,14978,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,14164,9244,,,,,,,,,,,,,,,,,,,,,,,,,,,5911,,,,,,,,,,,,,,,,,,,,10091,13976,,,,,,,,,,8605,,,,,,,13799,,,15356,15405,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14165,9245,,,,,,,,,,,,,,,,,,,,,,,,,,,5936,,,,,,,,,,,,,,,,,,,,10092,13977,,,,,,,,,,8631,,,,,,,13800,,,15357,15429,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14166,9246,,,,,,,,,,,,,,,,,,,,,,,,,,,5937,,,,,,,,,,,,,,,,,,,,10093,13996,,,,,,,,,,9129,,,,,,,13820,,,15358,15430,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14167,9247,,,,,,,,,,,,,,,,,,,,,,,,,,,5938,,,,,,,,,,,,,,,,,,,,10094,13997,,,,,,,,,,9130,,,,,,,14194,,,15359,15454,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14168,9248,,,,,,,,,,,,,,,,,,,,,,,,,,,5962,,,,,,,,,,,,,,,,,,,,10110,13998,,,,,,,,,,9153,,,,,,,14195,,,15360,15455,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14169,9267,,,,,,,,,,,,,,,,,,,,,,,,,,,5963,,,,,,,,,,,,,,,,,,,,10111,13999,,,,,,,,,,9154,,,,,,,14196,,,15361,15479,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14189,9268,,,,,,,,,,,,,,,,,,,,,,,,,,,5964,,,,,,,,,,,,,,,,,,,,10112,14000,,,,,,,,,,9178,,,,,,,14197,,,15362,15502,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14190,9269,,,,,,,,,,,,,,,,,,,,,,,,,,,5965,,,,,,,,,,,,,,,,,,,,10113,14001,,,,,,,,,,9179,,,,,,,14198,,,15380,15503,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14191,9270,,,,,,,,,,,,,,,,,,,,,,,,,,,5966,,,,,,,,,,,,,,,,,,,,10114,14002,,,,,,,,,,9204,,,,,,,14199,,,15381, ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14192,9271,,,,,,,,,,,,,,,,,,,,,,,,,,,5986,,,,,,,,,,,,,,,,,,,,10115,14020,,,,,,,,,,9229,,,,,,,14200,,,15382,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14193,9272,,,,,,,,,,,,,,,,,,,,,,,,,,,5987,,,,,,,,,,,,,,,,,,,,10116,14021,,,,,,,,,,9230,,,,,,,14218,,,15383,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14215,9273,,,,,,,,,,,,,,,,,,,,,,,,,,,5988,,,,,,,,,,,,,,,,,,,,10117,14022,,,,,,,,,, ,,,,,,,14219,,,15384,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14216,9274,,,,,,,,,,,,,,,,,,,,,,,,,,,5989,,,,,,,,,,,,,,,,,,,,10118,14023,,,,,,,,,,,,,,,,,14220,,,15385,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14217,9292,,,,,,,,,,,,,,,,,,,,,,,,,,,5990,,,,,,,,,,,,,,,,,,,,10135,14024,,,,,,,,,,,,,,,,,14221,,,15408,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14240,9293,,,,,,,,,,,,,,,,,,,,,,,,,,,5991,,,,,,,,,,,,,,,,,,,,10136,14025,,,,,,,,,,,,,,,,,14222,,,15409,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14241,9294,,,,,,,,,,,,,,,,,,,,,,,,,,,6009,,,,,,,,,,,,,,,,,,,,10137,14026,,,,,,,,,,,,,,,,,14223,,, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14242,9295,,,,,,,,,,,,,,,,,,,,,,,,,,,6010,,,,,,,,,,,,,,,,,,,,10138,14027,,,,,,,,,,,,,,,,,14224,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14792,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,6011,,,,,,,,,,,,,,,,,,,,10139,14046,,,,,,,,,,,,,,,,,14225,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14793,9297,,,,,,,,,,,,,,,,,,,,,,,,,,,6012,,,,,,,,,,,,,,,,,,,,10140,14047,,,,,,,,,,,,,,,,,14243,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14794,9298,,,,,,,,,,,,,,,,,,,,,,,,,,,6013,,,,,,,,,,,,,,,,,,,,10141,14048,,,,,,,,,,,,,,,,,14244,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14818,9299,,,,,,,,,,,,,,,,,,,,,,,,,,,6014,,,,,,,,,,,,,,,,,,,,10142,14049,,,,,,,,,,,,,,,,,14245,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15418,9318,,,,,,,,,,,,,,,,,,,,,,,,,,,6015,,,,,,,,,,,,,,,,,,,,10143,14050,,,,,,,,,,,,,,,,,14246,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,9319,,,,,,,,,,,,,,,,,,,,,,,,,,,6035,,,,,,,,,,,,,,,,,,,,10160,14073,,,,,,,,,,,,,,,,,14247,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9320,,,,,,,,,,,,,,,,,,,,,,,,,,,6036,,,,,,,,,,,,,,,,,,,,10161,14074,,,,,,,,,,,,,,,,,14248,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9321,,,,,,,,,,,,,,,,,,,,,,,,,,,6037,,,,,,,,,,,,,,,,,,,,10162,14075,,,,,,,,,,,,,,,,,14249,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9322,,,,,,,,,,,,,,,,,,,,,,,,,,,6038,,,,,,,,,,,,,,,,,,,,10163,14451,,,,,,,,,,,,,,,,,14250,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9323,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,,,,,,,,,,,,,,,,,,,,10164,14476,,,,,,,,,,,,,,,,,14251,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9324,,,,,,,,,,,,,,,,,,,,,,,,,,,6040,,,,,,,,,,,,,,,,,,,,10165,14477,,,,,,,,,,,,,,,,,14268,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9343,,,,,,,,,,,,,,,,,,,,,,,,,,,6060,,,,,,,,,,,,,,,,,,,,10166,14496,,,,,,,,,,,,,,,,,14269,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9344,,,,,,,,,,,,,,,,,,,,,,,,,,,6062,,,,,,,,,,,,,,,,,,,,10167,14497,,,,,,,,,,,,,,,,,14270,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9345,,,,,,,,,,,,,,,,,,,,,,,,,,,6063,,,,,,,,,,,,,,,,,,,,10185,14498,,,,,,,,,,,,,,,,,14271,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9346,,,,,,,,,,,,,,,,,,,,,,,,,,,6563,,,,,,,,,,,,,,,,,,,,10186,14499,,,,,,,,,,,,,,,,,14272,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9347,,,,,,,,,,,,,,,,,,,,,,,,,,,6588,,,,,,,,,,,,,,,,,,,,10187,14500,,,,,,,,,,,,,,,,,14273,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9348,,,,,,,,,,,,,,,,,,,,,,,,,,,6613,,,,,,,,,,,,,,,,,,,,10188,14501,,,,,,,,,,,,,,,,,14274,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9349,,,,,,,,,,,,,,,,,,,,,,,,,,,6662,,,,,,,,,,,,,,,,,,,,10189,14502,,,,,,,,,,,,,,,,,14275,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9368,,,,,,,,,,,,,,,,,,,,,,,,,,,6687,,,,,,,,,,,,,,,,,,,,10190,14521,,,,,,,,,,,,,,,,,14276,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9369,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,10191,14522,,,,,,,,,,,,,,,,,14293,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10192,14523,,,,,,,,,,,,,,,,,14294,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10211,14524,,,,,,,,,,,,,,,,,14295,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10212,14525,,,,,,,,,,,,,,,,,14296,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10213,14526,,,,,,,,,,,,,,,,,14297,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10214,14527,,,,,,,,,,,,,,,,,14298,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10215,14546,,,,,,,,,,,,,,,,,14299,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10216,14547,,,,,,,,,,,,,,,,,14300,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10237,14548,,,,,,,,,,,,,,,,,14301,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10241,14549,,,,,,,,,,,,,,,,,14318,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10262,14550,,,,,,,,,,,,,,,,,14319,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10287,14551,,,,,,,,,,,,,,,,,14320,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10641,14552,,,,,,,,,,,,,,,,,14321,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10663,14571,,,,,,,,,,,,,,,,,14322,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10664,14572,,,,,,,,,,,,,,,,,14323,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10665,14573,,,,,,,,,,,,,,,,,14324,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10666,14574,,,,,,,,,,,,,,,,,14325,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10686,14575,,,,,,,,,,,,,,,,,14326,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10687,14576,,,,,,,,,,,,,,,,,14344,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10688,14577,,,,,,,,,,,,,,,,,14345,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10689,14595,,,,,,,,,,,,,,,,,14346,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10690,14596,,,,,,,,,,,,,,,,,14347,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10691,14597,,,,,,,,,,,,,,,,,14348,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10692,14598,,,,,,,,,,,,,,,,,14349,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10711,14599,,,,,,,,,,,,,,,,,14350,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10712,14600,,,,,,,,,,,,,,,,,14351,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10713,14601,,,,,,,,,,,,,,,,,14352,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10714,14602,,,,,,,,,,,,,,,,,14369,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10715,14620,,,,,,,,,,,,,,,,,14370,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10716,14621,,,,,,,,,,,,,,,,,14371,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10717,14622,,,,,,,,,,,,,,,,,14372,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10718,14623,,,,,,,,,,,,,,,,,14373,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10719,14624,,,,,,,,,,,,,,,,,14374,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10736,14625,,,,,,,,,,,,,,,,,14375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10737,14626,,,,,,,,,,,,,,,,,14394,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10738,14627,,,,,,,,,,,,,,,,,14395,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10739,14645,,,,,,,,,,,,,,,,,14396,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10740,14646,,,,,,,,,,,,,,,,,14397,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,14647,,,,,,,,,,,,,,,,,14398,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10742,14648,,,,,,,,,,,,,,,,,14399,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10743,14649,,,,,,,,,,,,,,,,,14400,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10761,14650,,,,,,,,,,,,,,,,,14420,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10762,14651,,,,,,,,,,,,,,,,,14421,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10763,14652,,,,,,,,,,,,,,,,,14422,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10764,14670,,,,,,,,,,,,,,,,,14423,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10765,14671,,,,,,,,,,,,,,,,,14424,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10766,14672,,,,,,,,,,,,,,,,,14425,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10767,14673,,,,,,,,,,,,,,,,,14819,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10785,14674,,,,,,,,,,,,,,,,,14820,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10786,14675,,,,,,,,,,,,,,,,,14821,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10787,14676,,,,,,,,,,,,,,,,,14843,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10788,14696,,,,,,,,,,,,,,,,,14844,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10789,14697,,,,,,,,,,,,,,,,,14845,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10790,14698,,,,,,,,,,,,,,,,,14846,,,,,,,,
