1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
, 736, 9435,,,, 2368, 11843, 3460,, 12760, 12550,, 9981,,, 6423,, 11759, 14464,,, 5620, 9685, 4951, 2187, 12816, 4932,,,,,,,,, 4159,,, 7247,,, 12056,,,,,, 2450,,,,,,,,,, 9239, 4678, 9751,,,, 8316, 4202,, 13565, 14301,, 10220, 8249,, 11621,,, 8712, 7542,, 14725,,, 1250, 2356,,,, 1722,,,,,,,, 5140, 1570
, 737, 9436,,,, 2389, 11844, 3904,, 12783, 12570,, 9982,,, 6424,, 11760, 14465,,, 5621, 9686, 4952, 2188, 13239, 4933,,,,,,,,, 4160,,, 7248,,, 12057,,,,,, 2467,,,,,,,,,, 9240, 4679, 9752,,,, 8317, 4203,, 13566, 14302,, 10669, 8250,, 11622,,, 8713, 7543,, 14744,,, 1251, 2357,,,, 1743,,,,,,,, 5141, 2093
, 738, 9437,,,, 2390, 11845, 3905,, 12784, 12571,, 9983,,, 6425,, 11761, 14483,,, 5622, 9706, 4953, 2209, 13240, 4934,,,,,,,,, 4161,,, 7249,,, 12076,,,,,, 2468,,,,,,,,,, 9241, 4700, 9753,,,, 8336, 4204,, 13567, 14303,, 10670, 8251,, 11623,,, 8734, 7544,, 14745,,, 1269, 2358,,,, 1744,,,,,,,, 5142, 2094
, 739, 9438,,,, 2391, 11846, 3906,, 12785, 12572,, 9984,,, 6443,, 11780, 14484,,, 5623, 9707, 4954, 2210, 13241, 4956,,,,,,,,, 4162,,, 7250,,, 12077,,,,,, 2469,,,,,,,,,, 9261, 4701, 9754,,,, 8337, 4205,, 13587, 14325,, 10694, 8252,, 11626,,, 8735, 7545,, 14746,,, 1270, 2378,,,, 1745,,,,,,,, 5161, 2118
, 740, 9439,,,, 2392, 11847, 3907,, 12786, 12573,, 10005,,, 6444,, 11781, 14485,,, 5645, 9708, 4955, 14584, 13242, 4957,,,,,,,,, 4163,,, 7251,,, 12078,,,,,, 2470,,,,,,,,,, 9262, 4702, 9755,,,, 8338, 4224,, 13588, 14326,, 10695, 8253,, 11642,,, 8736, 7546,, 14747,,, 1271, 2379,,,, 1746,,,,,,,, 5162, 2119
, 741, 9440,,,, 2414, 11848, 3910,, 12807, 12574,, 10006,,, 6445,, 11782, 14486,,, 5646, 9709, 4973, 14585, 13263, 4958,,,,,,,,, 4164,,, 7268,,, 12079,,,,,, 2471,,,,,,,,,, 9263, 4703, 9775,,,, 8339, 4225,, 13589, 14327,, 10718, 8254,, 11643,,, 8737, 7566,, 14748,,, 1272, 2380,,,, 1768,,,,,,,, 5163, 2143
, 742, 9441,,,, 2415, 11849, 3929,, 12808, 12575,, 10007,,, 6446,, 11783, 14487,,, 5647, 9710, 4974, 14610, 13264, 4959,,,,,,,,, 4183,,, 7269,,, 12080,,,,,, 2472,,,,,,,,,, 9264, 4725, 9776,,,, 8340, 4226,, 13590, 14350,, 10719, 8255,, 11644,,, 9311, 7567,, 14749,,, 1273, 2381,,,, 1769,,,,,,,, 5164, 2144
, 766, 9460,,,, 2416, 11850, 3930,, 12809, 12594,, 10008,,, 6447,, 11784, 14488,,, 5648, 9711, 4975, 15184, 13265, 4981,,,,,,,,, 4184,,, 7270,,, 12081,,,,,, 2473,,,,,,,,,, 9265, 5227, 9777,,,, 8341, 4227,, 13591, 14351,, 10720, 8256,, 11645,,, 9313, 7568,, 14750,,, 1274, 2382,,,, 1793,,,,,,,, 5165, 2169
, 767, 9461,,,, 2417, 11868, 3931,, 12810, 12595,, 10009,,, 6448,, 11785, 14489,,, 5670, 9731, 4976, 15209, 13266, 4982,,,,,,,,, 4185,,, 7271,,, 12082,,,,,, 2474,,,,,,,,,, 9287, 5228, 9778,,,, 8342, 4228,, 13592, 14352,, 10742, 8257,, 11646,,, 9335, 7569,, 14770,,, 1275, 2383,,,, 1818,,,,,,,, 5166, 10894
, 1137, 9462,,,, 2441, 11869, 3932,, 12811, 12596,, 10034,,, 6449,, 11786, 14490,,, 5671, 9732, 4977, 15210, 13267, 4983,,,,,,,,, 4186,,, 7272,,, 12101,,,,,, 2475,,,,,,,,,, 9288, 5251, 9779,,,, 8362, 4229,, 13612, 14375,, 10743, 8258,, 11647,,, 9336, 7570,, 14771,,, 1276, 2405,,,, 2193,,,,,,,, 5167, 10895
, 1138, 9463,,,, 2442, 11870, 3933,, 12812, 12597,, 10502,,, 6450,, 11805, 14508,,, 5672, 9733, 4978, 15211, 13288, 4984,,,,,,,,, 4187,,, 7273,,, 12102,,,,,, 2493,,,,,,,,,, 9289, 5252, 9802,,,, 8363, 4230,, 13613, 14777,, 10744, 8259,, 11648,,, 9360, 7571,, 14772,,, 1294, 2406,,,, 2194,,,,,,,, 5168, 10896
, 1160, 9464,,,, 2864, 11871, 3934,, 12813, 12598,, 10503,,, 6469,, 11806, 14509,,, 5673, 9734, 4979, 15234, 13289, 4985,,,,,,,,, 4188,,, 7274,,, 12103,,,,,, 2494,,,,,,,,,, 9314, 5253, 9803,,,, 8364, 4231,, 13614, 14778,, 10766, 8275,, 11649,,, , 8116,, 14773,,, 1295, 2407,,,, 2218,,,,,,,, 5187, 11468
, 1161, 9465,,,, 2865, 11872, 3935,, 12831, 12599,, 10504,,, 6470,, 11807, 14510,,, 5695, 9756, 4980, 15235, 13290, 5005,,,,,,,,, 4189,,, 7275,,, 12104,,,,,, 2495,,,,,,,,,, 9712, 5275, 9804,,,, 8365, 4250,, 13615, 14801,, 10767, 8276,, 11650,,,, 8117,, 14774,,, 1296, 2408,,,, 2219,,,,,,,, 5188, 11469
, 1162, 9485,,,, 2866, 11873, 3936,, 12832, 12600,, 10526,,, 6471,, 11808, 14511,,, 5696, 9757, 4999, 15236, 13291, 5006,,,,,,,,, 4208,,, 7276,,, 12105,,,,,, 2496,,,,,,,,,, 9735, 5276, 9828,,,, 8366, 4253,, 13616, 14802,, 10768, 8277,, 11651,,,, 8118,, 14775,,, 1297, 2431,,,, 2220,,,,,,,, 5189, 11493
, 1163, 9486,,,, 2867, 11874, 3954,, 12833, 12619,, 10527,,, 6472,, 11809, 14512,,, 5697, 9758, 5000, 15259, 13292, 5007,,,,,,,,, 4209,,, 7292,,, 12106,,,,,, 2497,,,,,,,,,, 9736, 5277, 10226,,,, 8367, 4254,, 13637, 14803,, 10769, 8278,, 11652,,,, 8119,, 15297,,, 1298, 2432,,,, 2221,,,,,,,, 5190, 11494
, 1164, 9487,,,, 2889, 11875, 3955,, 12834, 12620,, 10528,,, 6473,, 11810, 14513,,, 5698, 10206, 5001, 15260, 13312, 5008,,,,,,,,, 4210,,, 7293,,, 12107,,,,,, 2949,,,,,,,,,, 9737, 5278, 10250,,,, 8387, 4255,, 13638, 14826,, 10791, 8279,, 11668,,,, 8120,, 15298,,, 1299, 2433,,,, 2222,,,,,,,, 5191, 11495
, 1184, 9488,,,, 2890, 11894, 3956,, 12835, 12621,, 10529,,, 6474,, 11811, 14514,,, 5720, 10207, 5002, , 13313, 5009,,,,,,,,, 4211,,, 7294,,, 12108,,,,,, 2972,,,,,,,,,, 9738, 5279, 10251,,,, 8388, 4256,, 13639, 14827,, 10792, 8280,, 11669,,,, 8143,, 15299,,, 1300, 3006,,,, 2243,,,,,,,, 5192, 11496
, 1185, 9489,,,, 2891, 11895, 3957,, 12836, 12622,, 10530,,, 6475,, 11831, 14534,,, 5721, 10208, 5003,, 13314, 5010,,,,,,,,, 4212,,, 7295,,, 12126,,,,,, 2973,,,,,,,,,, 9739, 5300, 10252,,,, 8389, 4704,, 13640, 14828,, 10793, 8281,, 11670,,,, 8144,, 15300,,, 1301, 3007,,,, 2244,,,,,,,, 5213, 11497
, 1186, 9490,,,, 2892, 11896, 3958,, 12837, 12623,, 10551,,, 6496,, 11832, 14535,,, 5722, 10231, 5004,, 13315, 5011,,,,,,,,, 4213,,, 7296,,, 12127,,,,,, 2974,,,,,,,,,, 9740, 5301, 10275,,,, 8390, 4705,, 13662, 14850,, 10794, 8282,, 11671,,,, 8145,, 15320,,, 1302, 3031,,,, 2245,,,,,,,, 5214, 11518
, 1187, 9511,,,, 2893, 11897, 3959,, 12838, 12624,, 10552,,, 6497,, 11833, 14536,,, 5745, 10232, 5024,, 13316, 5030,,,,,,,,, 4214,,, 7297,,, 12128,,,,,, 2975,,,,,,,,,, 9759, 5302, 10276,,,, 8412, 4706,, 13663, 14851,, 10816, 8283,, 11672,,,, 8146,, 15321,,, 1319, 3032,,,, 2246,,,,,,,, 5215, 11519
, 1188, 9512,,,, 2913, 11919, 3960,, 12839, 12625,, 10553,,, 6498,, 11834, 14537,,, 6221, 10233, 5025,, 13317, 5031,,,,,,,,, 4233,,, 7298,,, 12129,,,,,, 2995,,,,,,,,,, 9760, 5303, 10277,,,, 8413, 4726,, 13664, 14852,, 10817, 8300,, 11673,,,, 8743,, 15322,,, 1320, 14805,,,, 2247,,,,,,,, 5216, 11520
, 1189, 9513,,,, 2914, 11920, 3961,, 12856, 12643,, 10554,,, 6499,, 11835, 14538,,, 6222, 10234, 5026,, 13336, 5032,,,,,,,,, 4234,,, 7299,,, 12130,,,,,, 2996,,,,,,,,,, 9761, 5304, 10278,,,, 8414, 4727,, 13665, 14853,, 10818, 8301,, 11674,,,, 8744,, 15323,,, 1321, 14830,,,, 2248,,,,,,,, 5238, 11521
, 1190, 9514,,,, 2915, 11921, 3962,, 12857, 12644,, 10555,,, 6500,, 11857, 14559,,, 6245, 10235, 5027,, 13337, 5033,,,,,,,,, 4235,,, 7300,,, 12131,,,,,, 2997,,,,,,,,,, 9762, 5325, 10279,,,, 8437, 4728,, 14090, 14875,, 10819, 8302,, 11675,,,, 8745,, 15324,,, 1322, 14831,,,, 2249,,,,,,,, 5736, 11522
, 1191, 9515,,,, 2916, 12367, 3979,, 12858, 12645,, 10556,,, 6522,, 11858, 14560,,, 6246, 10256, 5028,, 13338, 5034,,,,,,,,, 4236,,, 7301,,, 12132,,,,,, 2998,,,,,,,,,, 9763, 5326, 10300,,,, 8438, 4729,, 14091, 14876,, 10843, 8303,, 11676,,,, ,, 15325,,, 1323, 14832,,,, 2269,,,,,,,, 5737, 11543
, 1208, 9916,,,, 2917, 12368, 3980,, 12859, 12646,, 10576,,, 6523,, 11859, 14561,,, 6247, 10257, 5029,, 13339, 5035,,,,,,,,, 4237,,, 7317,,, 12133,,,,,, 2999,,,,,,,,,, 9764, 5327, 10301,,,, 8463, 4730,, 14113, 14877,, 10844, 8304,, 11677,,,,,, 15344,,, 1324, 14856,,,, 2270,,,,,,,, 5738, 11544
, 1209, 9937,,,, 2918, 12369, 3981,, 12860, 12647,, 10577,,, 6524,, 12331, 14562,,, 6248, 10258, 5049,, 13340, 5036,,,,,,,,, 4238,,, 7318,,, 12152,,,,,, 3000,,,,,,,,,, 9765, 5350, 10302,,,, 8889, 4731,, 14114, 14878,, 11319, 8305,, 11693,,,,,, 15345,,, 1325, 14857,,,, 2271,,,,,,,, 5739, 11545
, 1210, 9938,,,, 2939, 12370, 3982,, 12861, 12648,, 10578,,, 6525,, 12332, 14586,,, 6271, 10259, 5050,, 13341, 5055,,,,,,,,, 4239,,, 7319,,, 12153,,,,,, 3019,,,,,,,,,, 9766, 5852, 10303,,,, 8890, 4732,, 14115, 14900,, 11344, 8327,, 11694,,,,,, 15346,,, 1326, 14880,,,, 2272,,,,,,,, 5740, 11546
, 1211, 9940,,,, 2940, 12392, 3983,, 12862, 12649,, 10579,,, 6548,, 12333, 14587,,, 6272, 10260, 5051,, 13362, 5056,,,,,,,,, 4257,,, 7320,,, 12154,,,,,, 3020,,,,,,,,,, 9767, 5853, 10304,,,, 8911, 4749,, 14116, 14901,, 11368, 8328,, 11695,,,,,, 15347,,, 1327, 14881,,,, 2273,,,,,,,, 5741, 12093
, 1212, 9941,,,, 2941, 12393, 3984,, 12880, 12650,, 10580,,, 6549,, 12334, 15083,,, 6273, 10280, 5052,, 13363, 5057,,,,,,,,, 4258,,, 7321,,, 12155,,,,,, 3021,,,,,,,,,, 9783, 5876, 10326,,,, 8912, 4750,, 14117, 14902,, 11369, 8329,, 11696,,,,,, 15348,,, 1328, 14882,,,, 2274,,,,,,,, 5761, 12094
, 1213, 9942,,,, 2942, 12394, 3985,, 12881, 12670,, 10581,,, 6550,, 12356, 15084,,, 6296, 10281, 5053,, 13364, 5058,,,,,,,,, 4259,,, 7322,,, 12156,,,,,, 3022,,,,,,,,,, 9784, 5877, 10327,,,, 8913, 4751,, 14118, 14903,, 11392, 8330,, 11697,,,,,, 15349,,, 1344, 14883,,,, 2275,,,,,,,, 5762, 12095
, 1214, 9961,,,, 2943, 12395, 3986,, 12882, 12671,, 10582,,, 6972,, 12357, 15085,,, 6297, 10282, 5054,, 13365, 5059,,,,,,,,, 4260,,, 7323,,, 12157,,,,,, 3023,,,,,,,,,, 9785, 5901, 10328,,,, 8914, 4752,, 14138, 14924,, 11393, 8726,, 11698,,,,,, 15350,,, 1345, 14905,,,, 2294,,,,,,,, 5763, 12118
, 1215, 9962,,,, 2964, 12396, 3987,, 12883, 12672,, 10604,,, 6973,, 12358, 15086,,, 6298, 10283, 5078,, 13366, 5060,,,,,,,,, 4261,,, 7324,,, 12178,,,,,, 3024,,,,,,,,,, 9786, 5902, 10329,,,, 8915, 4753,, 14139, 14925,, 11417, 8727,, 11699,,,,,, 15369,,, 1346, 14906,,,, 2295,,,,,,,, 5764, 12119
, 1216, 9963,,,, 2965, 12397, 4005,, 12884, 12673,, 10605,,, 6974,, 12359, 15087,,, 6321, 10284, 5499,, 13388, 5061,,,,,,,,, 4262,,, 7325,,, 12179,,,,,, 3025,,,,,,,,,, 9787, 5903, 10330,,,, 8916, 4754,, 14140, 14926,, 11418, 8728,, 11700,,,,,, 15370,,, 1347, 14907,,,, 2296,,,,,,,, 5765, 12120
, 1217, 9964,,,, 2966, 12398, 4006,, 12885, 12674,, 10606,,, 6996,, 12360, 15088,,, 6322, 10285, 5501,, 13389, 5079,,,,,,,,, 4263,,, 7326,,, 12180,,,,,, 3043,,,,,,,,,, 9788, 5925, 10351,,,, 8936, 4755,, 14141, 14927,, 11442, 8751,, 11701,,,,,, 15371,,, 1348, 14908,,,, 2297,,,,,,,, 5766, 12121
, 1232, 9965,,,, 2967, 12416, 4007,, 12886, 12675,, 10607,,, 6997,, 12380, 15108,,, 6323, 10286, 5523,, 13390, 5080,,,,,,,,, 4264,,, 7342,,, 12181,,,,,, 3044,,,,,,,,,, 9789, 5926, 10352,,,, 8937, 4756,, 14142, 14928,, 11443, 8752,, 11718,,,,,, 15372,,, 1349, 14931,,,, 2298,,,,,,,, 5767, 12122
, 1233, 9966,,,, 2968, 12417, 4008,, 12887, 12696,, 10608,,, 6998,, 12381, 15109,,, 6346, 10305, 5524,, 13391, 5081,,,,,,,,, 4265,,, 7343,,, 12204,,,,,, 3045,,,,,,,,,, 9790, 5927, 10353,,,, 8938, 4757,, 14162, 14950,, 11993, 8753,, 11719,,,,,, 15373,,, 1350, 14932,,,, 2299,,,,,,,, 5786, 12123
, 1234, 9967,,,, 2989, 12418, 4009,, 12905, 12697,, 10630,,, 6999,, 12382, 15110,,, 6347, 10306, 5525,, 13414, 5082,,,,,,,,, 4282,,, 7344,,, 12205,,,,,, 3046,,,,,,,,,, 9791, 5928, 10354,,,, 8939, 4773,, 14163, 14951,, 12018, 8754,, 11720,,,,,, 15374,,, 1351, 15403,,,, 2300,,,,,,,, 5787, 12124
, 1235, 9985,,,, 2990, 12419, 4010,, 12906, 12698,, 10631,,, 7000,, 12383, 15111,,, 6846, 10307, 5526,, 13415, 5083,,,,,,,,, 4283,,, 7345,,, 12651,,,,,, 3047,,,,,,,,,, 9808, 5950, 10355,,,, 8940, 4774,, 14164, 14952,, 12043, 8776,, 11721,,,,,, 15375,,, 1352, 15404,,,, 2319,,,,,,,, 5788, 12125
, 1236, 9986,,,, 2991, 12420, 4011,, 12907, 12699,, 10632,,, 7021,, 12384, 15112,,, 6847, 10308, 5527,, 13416, 5084,,,,,,,,, 4284,,, 7346,,, 12652,,,,,, 3048,,,,,,,,,, 9809, 6477, 10375,,,, 8941, 4775,, 14165, 14975,, , 8777,, 11722,,,,,, 15396,,, 1369, 15405,,,, 2320,,,,,,,, 5789, 12143
, 1237, 9987,,,, 2992, 12421, 4012,, 12908, 12700,, 10633,,, 7022,, 12385, 15113,,, 6871, 10309, 5528,, 13440, 5085,,,,,,,,, 4285,,, 7347,,, 12653,,,,,, 3049,,,,,,,,,, 9810, 6478, 10376,,,, 8942, 4776,, 14166, 14976,,, 8778,, 11723,,,,,, 15397,,, 1370, 15428,,,, 2321,,,,,,,, 5790, 12144
, 1238, 9988,,,, 2993, 12422, 4013,, 12909, 12724,, 10634,,, 7023,, 12386, 15114,,, 6872, 10310, 5529,, 13441, 5086,,,,,,,,, 4286,,, 7348,,, 12654,,,,,, 3050,,,,,,,,,, 9811, 6501, 10377,,,, 8961, 4777,, 14167, 14977,,, 8779,, 11724,,,,,, 15398,,, 1371, 15429,,,, 2322,,,,,,,, 5791, 12145
, 1239, 9989,,,, 3014, 12423, 4030,, 12910, 12725,, 11128,,, 7024,, 12405, 15115,,, 6897, 10311, 5530,, 13865, 5104,,,,,,,,, 4309,,, 7349,,, 12655,,,,,, 3068,,,,,,,,,, 9812, 6502, 10378,,,, 8962, 4778,, 14187, 15000,,, 8780,, 11725,,,,,, 15399,,, 1372, 15430,,,, 2323,,,,,,,, 5792, 12146
, 1240, 9990,,,, 3015, 12424, 4031,, 12911, 13147,, 11129,,, 7025,, 12406, 15133,,, 6922, 10331, 5548,, 13866, 5105,,,,,,,,, 4310,,, 7350,,, 12656,,,,,, 3069,,,,,,,,,, 9813, 6526, 10379,,,, 8963, 4779,, 14188, 15426,,, 8781,, 11726,,,,,, 15400,,, 1373, 15431,,,, 2324,,,,,,,, 5793, 12147
, 1241, 9991,,,, 3016, 12441, 4032,, 12931, 13148,, 11152,,, 7046,, 12407, 15134,,, 6947, 10332, 5549,, 13889, 5106,,,,,,,,, 4758,,, 7351,,, 12657,,,,,, 3070,,,,,,,,,, 9814, 6527, 10380,,,, 8964, 4780,, 14189, 15427,,, 8782,, 11746,,,,,, 15423,,, 1374, 15432,,,, 2325,,,,,,,, 5812, 12148
, 1242, 9992,,,, 3017, 12442, 4033,, 12932, 13149,, 11153,,, 7047,, 12408, 15135,,, 6971, 10333, 5550,, 13890, 5107,,,,,,,,, 4759,,, 7370,,, 12676,,,,,, 3071,,,,,,,,,, 9815, 6528, 10400,,,, 8965, 4781,, 14190, 15451,,, 8783,, 11747,,,,,, 15424,,, 1375, 15453,,,, 2344,,,,,,,, 5813, 12168
, 1243, 9993,,,, 3018, 12443, 4034,, 12933, 13171,, 11154,,, 7048,, 12409, 15136,,, 7496, 10334, 5551,, 13891, 5108,,,,,,,,, 4760,,, 7371,,, 12677,,,,,, 3072,,,,,,,,,, 9816, 6551, 10401,,,, 8966, 4782,, 14191, 15452,,, 8801,, 11748,,,,,, 15425,,, 1376, 15454,,,, 2345,,,,,,,, 5814, 12169
, 1257, 10010,,,, 3039, 12444, 4035,, 12934, 13172,, 11176,,, 7049,, 12410, 15137,,, 7497, 10335, 5552,, 13892, 5109,,,,,,,,, 4783,,, 7372,,, 12678,,,,,, 3073,,,,,,,,,, 9833, 6552, 10402,,,, 8967, 4798,, 14192, 15475,,, 8802,, 11749,,,,,, ,,, 1377, 15455,,,, 2346,,,,,,,, 5815, 12170
, 1258, 10011,,,, 3040, 12445, 4036,, 12935, 13173,, 11177,,, 7050,, 12411, 15138,,, 8121, 10336, 5553,, 13913, 5110,,,,,,,,, 4784,,, 7373,,, 12679,,,,,, 3074,,,,,,,,,, 9834, 6553, 10403,,,, 8986, 4799,, 14212, 15476,,, 8803,, 11750,,,,,,,,, 1394, 15456,,,, 2347,,,,,,,, 5816, 12171
, 1259, 10012,,,, 3041, 12446, 4037,, 12936, 13174,, 11178,,, 7071,, 12412, 15139,,, 8746, 10356, 5554,, 13914, 5129,,,,,,,,, 4785,,, 7374,,, 12680,,,,,, 3093,,,,,,,,,, 9835, , 10404,,,, 8987, 4800,, 14213, 15477,,, 8804,, 11751,,,,,,,,, 1395, 15457,,,, 2369,,,,,,,, 5817, 12172
, 1260, 10013,,,, 3042, 12447, 4038,, 13409, 13195,, 11179,,, 7072,, 12430, 15140,,, , 10357, 5555,, 13915, 5130,,,,,,,,, 4786,,, 7375,,, 12681,,,,,, 3094,,,,,,,,,, 9836,, 10427,,,, 8988, 4801,, 14214, 15500,,, 8805,, 11752,,,,,,,,, 1396, 15478,,,, 2370,,,,,,,, 5838, 12668
, 1261, 10014,,,, 3491, 12448, 4055,, 13410, 13196,, 11180,,, 7073,, 12431, 15159,,,, 10358, 5556,, 13916, 5131,,,,,,,,, 4787,,, 7376,,, 12682,,,,,, 3095,,,,,,,,,, 9837,, 10428,,,, 8989, 4802,, 14215, 15501,,, 8806,, 11774,,,,,,,,, 1397, 15479,,,, 2393,,,,,,,, 6361, 12669
, 1262, 10015,,,, 3492, 12449, 4056,, 13432, 13197,, 11201,,, 7074,, 12432, 15160,,,, 10359, 5573,, 13917, 5132,,,,,,,,, 4808,,, 7396,,, 12683,,,,,, 3096,,,,,,,,,, 9838,, 10429,,,, 8990, 4803,, 14216, 15502,,, 8807,, 11775,,,,,,,,, 1398, 15480,,,, 2418,,,,,,,, 6362, 12693
, 1263, 10016,,,, 3514, 12467, 4057,, 13433, 13198,, 11202,,, 7075,, 12433, 15161,,,, 10381, 5574,, 13938, 5133,,,,,,,,, 4809,,, 7397,,, 12701,,,,,, 3097,,,,,,,,,, 9839,, 10851,,,, 8991, 4804,, 14217, 15525,,, 8808,, 11776,,,,,,,,, 1399, 15481,,,, 2844,,,,,,,, 6363, 12694
, 1264, 10017,,,, 3515, 12468, 4058,, 13434, 13199,, 11203,,, 7096,, 12434, 15162,,,, 10382, 5575,, 13939, 5134,,,,,,,,, 4810,,, 7398,,, 12702,,,,,, 3098,,,,,,,,,, 9840,, 10876,,,, 8992, 4805,, 14237, 15526,,, 8809,, 11800,,,,,,,,, 1400, 15482,,,, 2869,,,,,,,, 6364, 12695
, 1265, 10018,,,, 3516, 12469, 4059,, 13435, 13200,, 11204,,, 7097,, 12435, 15163,,,, 10383, 5576,, 13940, 5135,,,,,,,,, 4811,,, 7399,,, 12703,,,,,, 3099,,,,,,,,,, 9841,, 10877,,,, 9012, 4806,, 14238, 15527,,, 8826,, 11801,,,,,,,,, 1401, 15483,,,, 2870,,,,,,,, 6365, 12718
, 1266, 10019,,,, 3517, 12470, 4060,, 13436, 13219,, 11205,,, 7098,, 12436, 15164,,,, 10832, 5577,, 13941, 5557,,,,,,,,, 4812,,, 7400,,, 12704,,,,,, 3121,,,,,,,,,, 9860,, 10901,,,, 9013, 4807,, 14239, 15549,,, 8827,, 11825,,,,,,,,, 1402, 15503,,,, 2871,,,,,,,, 6366, 12719
, 1267, 10020,,,, 3539, 12471, 4061,, 13456, 13220,, 11206,,, 7099,, 12455, 15185,,,, 10856, 5578,, 13962, 5558,,,,,,,,, 4813,,, 7421,,, 12705,,,,,, 3122,,,,,,,,,, 9861,, 10902,,,, 9014, 4823,, 14240, 15550,,, 8828,, 12193,,,,,,,,, 1420, 15504,,,, 2872,,,,,,,, 6386, 12720
, 1268, 10035,,,, 3540, 12472, 4062,, 13457, 13221,, 11229,,, 7100,, 12456, 15186,,,, 10857, 5579,, 13963, 5559,,,,,,,,, 4814,,, 7422,,, 12706,,,,,, 3573,,,,,,,,,, 9862,, 10903,,,, 9015, 4824,, 14241, 15551,,, 8829,, 12194,,,,,,,,, 1421, 15505,,,, 2894,,,,,,,, 6387, 12721
, 1282, 10036,,,, 3541, 12473, 4063,, 13458, 13222,, 11230,,, 7120,, 12457, 15187,,,, 10858, 5580,, 13964, 5581,,,,,,,,, 4833,,, 7423,,, 12707,,,,,, 3596,,,,,,,,,, 9863,, 10904,,,, 9016, 4825,, 14242, 15552,,, 8830,, 12195,,,,,,,,, 1422, 15506,,,, 2895,,,,,,,, 6388, 12722
, 1283, 10037,,,, 3542, 12474, 4082,, 13459, 13223,, 11231,,, 7121,, 12458, 15188,,,, 10881, 5598,, 13965, 5582,,,,,,,,, 4834,,, 7424,,, 12708,,,,,, 3597,,,,,,,,,, 9864,, 10926,,,, 9037, 4826,, 14262, 15553,,, 8831,, 12196,,,,,,,,, 1423, 15507,,,, 2896,,,,,,,, 6389, 12723
, 1284, 10038,,,, 3543, 12475, 4083,, 13460, 13224,, 11232,,, 7122,, 12459, 15212,,,, 10882, 5599,, 13966, 5583,,,,,,,,, 4835,,, 7425,,, 12726,,,,,, 3598,,,,,,,,,, 9865,, 10927,,,, 9038, 4827,, 14263, 15574,,, 8832,, 12197,,,,,,,,, 1424, 15508,,,, 2897,,,,,,,, 6390, 12743
, 1285, 10039,,,, 3564, 12493, 4084,, 13461, 13225,, 11256,,, 7123,, 12460, ,,,, 10883, 5600,, 13988, 5584,,,,,,,,, 4836,,, 7446,,, 12727,,,,,, 3599,,,,,,,,,, 9866,, 10928,,,, 9039, 4828,, 14264, 15575,,, 8833,, 12217,,,,,,,,, 1425, 15528,,,, 2898,,,,,,,, 6391, 12744
, 1286, 10040,,,, 3565, 12494, 4085,, 13462, 13244,, 11257,,, 7124,, 12480,,,,, 10884, 5601,, 13989, 5606,,,,,,,,, 4837,,, 7447,,, 12728,,,,,, 3619,,,,,,,,,, 9886,, 10929,,,, 9062, 4829,, 14265, 15576,,, 8834,, 12218,,,,,,,,, 1426, 15529,,,, 2899,,,,,,,, 6412, 12745
, 1287, 10041,,,, 3566, 12495, 4086,, 13463, 13245,, 11258,,, 7147,, 12481,,,,, 10885, 5602,, 13990, 5607,,,,,,,,, 4838,,, 7448,,, 12729,,,,,, 3620,,,,,,,,,, 9887,, 10951,,,, 9063, 4830,, 14266, 15577,,, 8850,, 12219,,,,,,,,, 1427, 15530,,,, 2919,,,,,,,, 6413, 12746
, 1288, 10042,,,, 3567, 12496, 4108,, 13464, 13246,, 11779,,, 7148,, 12482,,,,, 10905, 5603,, 13991, 5608,,,,,,,,, 4839,,, 7449,,, 12730,,,,,, 3621,,,,,,,,,, 9888,, 10952,,,, 9088, 4831,, 14287, 15600,,, 8851,, 12220,,,,,,,,, 1446, 15531,,,, 2920,,,,,,,, 6414, 12747
, 1289, 10043,,,, 3568, 12497, 4109,, 13481, 13247,, 11802,,, 7149,, 12483,,,,, 10906, 5604,, 14014, 5609,,,,,,,,, 4858,,, 7472,,, 12731,,,,,, 3622,,,,,,,,,, 9889,, 10953,,,, 9537, 4832,, 14288, 15601,,, 8852,, 12221,,,,,,,,, 1447, 15532,,,, 2921,,,,,,,, 6415, 12748
, 1290, 10060,,,, 3589, 12498, 4504,, 13482, 13248,, 11803,,, 7173,, 12484,,,,, 10907, 5605,, 14015, 5610,,,,,,,,, 4859,,, 7473,,, 12732,,,,,, 3623,,,,,,,,,, 9890,, 10954,,,, 9538, 4849,, 14289, 15602,,, 8853,, 12222,,,,,,,,, 1448, 15533,,,, 2922,,,,,,,, 6416, 12749
, 1291, 10061,,,, 3590, 12499, 4505,, 13483, 13249,, 11804,,, 7174,, 12485,,,,, 10908, 5624,, 14016, 5630,,,,,,,,, 4860,,, 7823,,, 12733,,,,,, 3624,,,,,,,,,, 9891,, 10955,,,, 9539, 4850,, 14290, 15625,,, 8854,, 12223,,,,,,,,, 1449, 15555,,,, 2923,,,,,,,, 6417, 12750
